zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,streetViewMetadataURL,streetViewURL
38.904797_rrc2*-rrc_77.05196,38.904797_rrc2*-rrc_77.05196,1004051686,https://photos.zillowstatic.com/fp/a5e04463c04076548ff519357b7f6206-p_e.jpg,True,FOR_RENT,2400 M,/b/2400-m-washington-dc-5YBJck/,"{'latitude': 38.904797, 'longitude': -77.05196}","[{'price': '$2,025+', 'beds': '0'}, {'price': '$2,493+', 'beds': '1'}, {'price': '$3,733+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,2400 M,True,"2400 M St NW, Washington, DC",2400 M St   NW # 1-308,DC,Washington,20037,1efhnddn2c6gs,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.874203_rrc2*-rrc_77.00283,38.874203_rrc2*-rrc_77.00283,2440469222,https://photos.zillowstatic.com/fp/61915ee953db955889c8d9dca3afebb2-p_e.jpg,True,FOR_RENT,Estate,/b/estate-washington-dc-BdLdfL/,"{'latitude': 38.874203, 'longitude': -77.00283}","[{'price': '$2,365+', 'beds': '0'}, {'price': '$2,748+', 'beds': '1'}, {'price': '$5,573+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Estate,True,"220 Water St SE, Washington, DC",220 Water St   SE # 1008,DC,Washington,20003,65stqnh8mc20,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.874325_rrc2*-rrc_77.00038,38.874325_rrc2*-rrc_77.00038,2361569535,https://photos.zillowstatic.com/fp/c6ddde5d18d4f0ecbbbf8f6cf9cc9494-p_e.jpg,True,FOR_RENT,Guild,/b/guild-washington-dc-BMf2Td/,"{'latitude': 38.874325, 'longitude': -77.00038}","[{'price': '$1,795+', 'beds': '0'}, {'price': '$2,280+', 'beds': '1'}, {'price': '$3,330+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Guild,True,"1346 4th St SE, Washington, DC",1346 4th St   SE Apt 421,DC,Washington,20003,15vr0v4sfaezz,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.906475_rrc2*-rrc_77.03523,38.906475_rrc2*-rrc_77.03523,1001416380,https://photos.zillowstatic.com/fp/0b85296a2286f4f0419b357d9a9b9283-p_e.jpg,True,FOR_RENT,1500 Mass,/b/1500-mass-washington-dc-5Xhv3z/,"{'latitude': 38.906475, 'longitude': -77.03523}","[{'price': '$1,732+', 'beds': '0'}, {'price': '$2,008+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,1500 Mass,True,"1500 Massachusetts Ave NW, Washington, DC",1500 Massachusetts Ave  NW # 1-036,DC,Washington,20005,19jx9beufg4y6,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.870644_rrc2*-rrc_77.00736,38.870644_rrc2*-rrc_77.00736,2372274415,https://photos.zillowstatic.com/fp/34cd56943239741f0b5f2ea1288807df-p_e.jpg,True,FOR_RENT,Maren,/b/maren-washington-dc-BPVzzZ/,"{'latitude': 38.870644, 'longitude': -77.00736}","[{'price': '$2,516+', 'beds': '1'}, {'price': '$3,996+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Maren,True,"71 Potomac Ave SE, Washington, DC",71 Potomac Ave  SE # 1103,DC,Washington,20003,1a3m1g1sthxmn,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.90171_rrc2*-rrc_77.000984,38.90171_rrc2*-rrc_77.000984,1002154709,https://photos.zillowstatic.com/fp/24fda03b988d2fe95c1029ea593b12d1-p_e.jpg,True,FOR_RENT,AVA H Street,/b/ava-h-street-washington-dc-5XrBXw/,"{'latitude': 38.90171, 'longitude': -77.000984}","[{'price': '$1,858+', 'beds': '1'}, {'price': '$2,540+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,AVA H Street,True,"318 I St NE, Washington, DC",318 I St   NE # 9c4aa19d5,DC,Washington,20002,jkm7nh4897re,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.92527_rrc2*-rrc_76.982086,38.92527_rrc2*-rrc_76.982086,1049551523,https://photos.zillowstatic.com/fp/9fbcf4109d5280858a427d8f6d2bc4ac-p_e.jpg,True,FOR_RENT,The Carrolton,/b/the-carrolton-washington-dc-5j53zr/,"{'latitude': 38.92527, 'longitude': -76.982086}","[{'price': '$1,249+', 'beds': '0'}, {'price': '$1,519+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Carrolton,True,"1615 Franklin St NE, Washington, DC",1615 Franklin St   NE # 302,DC,Washington,20018,42ygyzgnhzfva,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.924965_rrc2*-rrc_77.076996,38.924965_rrc2*-rrc_77.076996,1001416815,https://photos.zillowstatic.com/fp/e291f16759bbcb945a68e16ed72918dc-p_e.jpg,True,FOR_RENT,eaves Glover Park,/b/eaves-glover-park-washington-dc-5XhvDs/,"{'latitude': 38.924965, 'longitude': -77.076996}","[{'price': '$1,828+', 'beds': '1'}, {'price': '$2,212+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,eaves Glover Park,True,"3850 Tunlaw Rd NW, Washington, DC",3850 Tunlaw Rd   NW # 8ff02ef82,DC,Washington,20007,j2m878yadc3x,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.93539_rrc2*-rrc_77.0733,38.93539_rrc2*-rrc_77.0733,1138499621,https://photos.zillowstatic.com/fp/88712ca9484dde041df0a6e1e5595d28-p_e.jpg,True,FOR_RENT,Cathedral Commons,/b/cathedral-commons-washington-dc-63V6H9/,"{'latitude': 38.93539, 'longitude': -77.0733}","[{'price': '$2,140+', 'beds': '0'}, {'price': '$2,882+', 'beds': '1'}, {'price': '$3,727+', 'beds': '2'}, {'price': '$8,329+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Cathedral Commons,True,"3401 Idaho Ave NW, Washington, DC",3401 Idaho Ave  NW # N401,DC,Washington,20016,2qtr0jqerebvf,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.907578_rrc2*-rrc_77.034195,38.907578_rrc2*-rrc_77.034195,1002297578,https://photos.zillowstatic.com/fp/ea4f7651e2b78d8abaa28143dc1effb5-p_e.jpg,True,FOR_RENT,Miramar,/b/miramar-washington-dc-5XsP4c/,"{'latitude': 38.907578, 'longitude': -77.034195}","[{'price': '$1,771+', 'beds': '0'}, {'price': '$2,210+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Miramar,True,"1301 15th St NW, Washington, DC",1301 15th St   NW # 702,DC,Washington,20005,5467vnqvc9jur,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.907085_rrc2*-rrc_77.01182,38.907085_rrc2*-rrc_77.01182,2550006164,https://photos.zillowstatic.com/fp/839f1e24f8738485579d0d4488b7982c-p_e.jpg,True,FOR_RENT,Tribeca,/b/tribeca-washington-dc-C3Lh48/,"{'latitude': 38.907085, 'longitude': -77.01182}","[{'price': '$2,375+', 'beds': '1'}, {'price': '$2,766+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Tribeca,True,"40 N St NW, Washington, DC",40 N St   NW # 1205,DC,Washington,20002,4eggaattq3ztj,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.90348_rrc2*-rrc_77.00986,38.90348_rrc2*-rrc_77.00986,2321249984,https://photos.zillowstatic.com/fp/98c59d87fec5d456eba9d4d2df25506a-p_e.jpg,True,FOR_RENT,Rise at Temple Courts,/b/rise-at-temple-courts-washington-dc-BDfJff/,"{'latitude': 38.90348, 'longitude': -77.00986}","[{'price': '$1,855+', 'beds': '1'}, {'price': '$2,345+', 'beds': '2'}, {'price': '$3,270+', 'beds': '3'}, {'price': '$5,160+', 'beds': '4'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Rise at Temple Courts,True,"2 L St NW, Washington, DC",2 L St   NW Unit 204,DC,Washington,20001,r3rak3pvtpj2,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.950653_rrc2*-rrc_77.00756,38.950653_rrc2*-rrc_77.00756,1008632328,https://photos.zillowstatic.com/fp/7723b197603f4b0de696632a1433b01a-p_e.jpg,True,FOR_RENT,Northwood Gardens,/b/northwood-gardens-washington-dc-5YyFRF/,"{'latitude': 38.950653, 'longitude': -77.00756}","[{'price': '$1,725+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Northwood Gardens,True,"4900 Fort Totten Dr NE, Washington, DC",4900 Fort Totten Dr   NE # 4123,DC,Washington,20011,hhcue91fxq8h,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.904396_rrc2*-rrc_77.0075,38.904396_rrc2*-rrc_77.0075,2090265548,https://photos.zillowstatic.com/fp/54e18479c71a72ed1af90803b629e6ea-p_e.jpg,True,FOR_RENT,Camden NoMa,/b/camden-noma-washington-dc-9PZyFZ/,"{'latitude': 38.904396, 'longitude': -77.0075}","[{'price': '$1,699+', 'beds': '0'}, {'price': '$2,009+', 'beds': '1'}, {'price': '$2,979+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Camden NoMa,True,"61 Pierce St NE, Washington, DC",61 Pierce St   NE Unit 832,DC,Washington,20002,70a7wtns7hdz,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.975525_rrc2*-rrc_77.026695,38.975525_rrc2*-rrc_77.026695,1001416962,https://photos.zillowstatic.com/fp/52602a434a098dd10494ccada9a07c98-p_e.jpg,True,FOR_RENT,The Dahlia,/b/the-dahlia-washington-dc-5XhvHs/,"{'latitude': 38.975525, 'longitude': -77.026695}","[{'price': '$1,750+', 'beds': '0'}, {'price': '$1,865+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Dahlia,True,"7019 Georgia Ave NW, Washington, DC",7019 Georgia Ave  NW Office 4,DC,Washington,20012,29brxmr3m23ax,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.879684_rrc2*-rrc_76.98493,38.879684_rrc2*-rrc_76.98493,2090270732,https://photos.zillowstatic.com/fp/179c3c9585677c3dcb101c5d4de51e6c-p_e.jpg,True,FOR_RENT,Blackbird,/b/blackbird-washington-dc-9Pb2PN/,"{'latitude': 38.879684, 'longitude': -76.98493}","[{'price': '$2,950+', 'beds': '2'}, {'price': '$4,700+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,Blackbird,True,"1401 Pennsylvania Ave SE, Washington, DC",1401 Pennsylvania Ave  SE # 3348809,DC,Washington,20003,295c8e4pq7g6v,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.90055_rrc2*-rrc_77.04909,38.90055_rrc2*-rrc_77.04909,1004780475,https://photos.zillowstatic.com/fp/b1c79c903b45a5a8dd7c2aef9ac3d69d-p_e.jpg,True,FOR_RENT,Residences on The Avenue,/b/residences-on-the-avenue-washington-dc-5YJV9z/,"{'latitude': 38.90055, 'longitude': -77.04909}","[{'price': '$2,721+', 'beds': '0'}, {'price': '$3,058+', 'beds': '1'}, {'price': '$5,178+', 'beds': '2'}, {'price': '$9,124+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Residences on The Avenue,True,"2221 I St NW, Washington, DC",2221 I St   NW Apt 905,DC,Washington,20037,52pe345gspq03,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.874393_rrc2*-rrc_77.00152,38.874393_rrc2*-rrc_77.00152,1002209877,https://photos.zillowstatic.com/fp/84763f1871d6904fcb4fcbe9e4ace39e-p_e.jpg,True,FOR_RENT,Foundry Lofts,/b/foundry-lofts-washington-dc-5XrdWp/,"{'latitude': 38.874393, 'longitude': -77.00152}","[{'price': '$2,260+', 'beds': '1'}, {'price': '$3,265+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'INCOME_RESTRICTED', 'text': 'Income Restricted'}",Foundry Lofts,True,"301 Tingey St SE, Washington, DC",301 Tingey St   SE Apt 311,DC,Washington,20003,173d36redqxzz,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.935246_rrc2*-rrc_77.05705,38.935246_rrc2*-rrc_77.05705,2367195548,https://photos.zillowstatic.com/fp/e9137bc0827388693b8805decd06f6d4-p_e.jpg,True,FOR_RENT,Ordway,/b/ordway-washington-dc-BNcqgF/,"{'latitude': 38.935246, 'longitude': -77.05705}","[{'price': '$1,759+', 'beds': '1'}, {'price': '$2,300+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Ordway,True,"2745-49 Ordway St NW, Washington, DC",2745-49 Ordway St   NW # 3,DC,Washington,20008,47nspv0jbzwcy,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.96066_rrc2*-rrc_77.0724,38.96066_rrc2*-rrc_77.0724,1150515014,https://photos.zillowstatic.com/fp/406bfa1c548ca8230391262a06c1582e-p_e.jpg,True,FOR_RENT,5333 Connecticut,/b/5333-connecticut-washington-dc-65ZDbG/,"{'latitude': 38.96066, 'longitude': -77.0724}","[{'price': '$2,315+', 'beds': '1'}, {'price': '$3,985+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,5333 Connecticut,True,"5333 Connecticut Ave NW, Washington, DC",5333 Connecticut Ave  NW Apt 819,DC,Washington,20015,rkg03gvtb5y7,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.9195_rrc2*-rrc_77.00254,38.9195_rrc2*-rrc_77.00254,1049555569,https://photos.zillowstatic.com/fp/4114fa355aed0665bac2dcc08c907095-p_e.jpg,True,FOR_RENT,Third & Rhode,/b/third-%26-rhode-washington-dc-5j55gQ/,"{'latitude': 38.9195, 'longitude': -77.00254}","[{'price': '$1,690+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Third & Rhode,True,"230 Rhode Island Ave NE, Washington, DC",230 Rhode Island Ave  NE # 508,DC,Washington,20002,3atpmcch8wzwv,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.919334_rrc2*-rrc_77.00347,38.919334_rrc2*-rrc_77.00347,1049555568,https://photos.zillowstatic.com/fp/f195f07cc4d503dd90d70e62be364a6d-p_e.jpg,True,FOR_RENT,The Metropolitan Apartments,/b/the-metropolitan-apartments-washington-dc-5j55gP/,"{'latitude': 38.919334, 'longitude': -77.00347}","[{'price': '$1,625+', 'beds': '0'}, {'price': '$1,747+', 'beds': '1'}, {'price': '$2,285+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Metropolitan Apartments,True,"200 Rhode Island Ave NE, Washington, DC",200 Rhode Island Ave  NE # 2000127A,DC,Washington,20002,3045m1gu9bera,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.93821_rrc2*-rrc_77.0335,38.93821_rrc2*-rrc_77.0335,2172429046,https://photos.zillowstatic.com/fp/6535ae33d7d696d32fea75a078e7088b-p_e.jpg,True,FOR_RENT,Twin Oaks,/b/twin-oaks-washington-dc-9grLmf/,"{'latitude': 38.93821, 'longitude': -77.0335}","[{'price': '$1,367+', 'beds': '0'}, {'price': '$1,820+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Twin Oaks,True,"3800-3802 14th St NW, Washington, DC",3800-3802 14th St   NW # 3802-510,DC,Washington,20011,2q2ftdhy0cv2k,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.94059_rrc2*-rrc_77.07839,38.94059_rrc2*-rrc_77.07839,2568863483,https://photos.zillowstatic.com/fp/c1ef4e5974a96a397c65a4d40a7e14f2-p_e.jpg,True,FOR_RENT,City Ridge,/b/city-ridge-washington-dc-C6byzN/,"{'latitude': 38.94059, 'longitude': -77.07839}","[{'price': '$2,615+', 'beds': '0'}, {'price': '$2,490+', 'beds': '1'}, {'price': '$3,600+', 'beds': '2'}, {'price': '$8,467+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,City Ridge,True,"20 Ridge Sq NW, Washington, DC",20 Ridge Sq   NW # F-808,DC,Washington,20016,2gwqmdjfdrpd4,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
