zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate
41.872448_rrc2*-rrc_87.63096,41.872448_rrc2*-rrc_87.63096,1001143965,https://photos.zillowstatic.com/fp/4803c6ba1599c64eff52470978a9703e-p_e.jpg,True,FOR_RENT,Burnham Pointe,/b/burnham-pointe-chicago-il-5XfZZV/,"{'latitude': 41.872448, 'longitude': -87.63096}","[{'price': '$2,208+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Burnham Pointe,True,"730 S Clark St, Chicago, IL",730 S  Clark St   Apt 312,IL,Chicago,60605,18dhnetpnk0z9,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
2066714610,2066714610,,https://photos.zillowstatic.com/fp/95b36763f4bda55a94871b9e7589f6a0-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/1063-columbia-chicago-il-5XgTrC/,"{'latitude': 42.00438, 'longitude': -87.6584}",,"{'type': 'TIME_ON_INFO', 'text': '99 days ago', 'data': {'isFresh': False}}",,,,"1063 Columbia, 1063 W Columbia Ave, Chicago, IL 60626",1063 W Columbia Ave #4CBC360ED,IL,Chicago,60626,13882krzj3yxy,,False,True,False,True,False,,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2066714610, 'streetAddress': '1063 W Columbia Ave #4CBC360ED', 'zipcode': '60626', 'city': 'Chicago', 'state': 'IL', 'latitude': 42.00438, 'longitude': -87.6584, 'price': 975.0, 'datePriceChanged': 1674806400000, 'bathrooms': 1.0, 'bedrooms': 0.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 914, 'listing_sub_type': {}, 'priceReduction': '$160 (Jan 27)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 975.0, 'priceChange': -160, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4cbc360ed'}}",False,False,False,False,False,ForRent,$975+/mo,For Rent,False,975.0,
41.93844_rrc2*-rrc_87.642624,41.93844_rrc2*-rrc_87.642624,1001003494,https://photos.zillowstatic.com/fp/8b993702e3117fee5b4ba20df3a0bd3d-p_e.jpg,True,FOR_RENT,515 W Briar,/b/515-w-briar-chicago-il-5XdP5k/,"{'latitude': 41.93844, 'longitude': -87.642624}","[{'price': '$1,256+', 'beds': '0'}, {'price': '$1,528+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,515 W Briar,True,"515 W Briar Pl, Chicago, IL",515 W  Briar Pl   # 1283831,IL,Chicago,60657,3702y39qnm59c,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.975616_rrc2*-rrc_87.653404,41.975616_rrc2*-rrc_87.653404,1111196,https://photos.zillowstatic.com/fp/ec19dc45bf1971175fea6c3ce46d16be-p_e.jpg,True,FOR_RENT,Eitan Lagoon,/b/eitan-lagoon-chicago-il-C3t9b7/,"{'latitude': 41.975616, 'longitude': -87.653404}","[{'price': '$1,499+', 'beds': '1'}, {'price': '$2,200+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Eitan Lagoon,True,"918 W Winona St, Chicago, IL",918 W  Winona St Apt 603,IL,Chicago,60640,u44fp236zzpu,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.96893_rrc2*-rrc_87.650406,41.96893_rrc2*-rrc_87.650406,1000985733,https://photos.zillowstatic.com/fp/5053a7b8bdf265b5a799c3ec1eebda0d-p_e.jpg,True,FOR_RENT,Clarendon Shores,/b/clarendon-shores-chicago-il-5XdFgH/,"{'latitude': 41.96893, 'longitude': -87.650406}","[{'price': '$1,110+', 'beds': '0'}, {'price': '$1,285+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Clarendon Shores,True,"4750 N Clarendon Ave, Chicago, IL",4750 N  Clarendon Ave  # 47501206,IL,Chicago,60640,55b8h6vv810rh,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.91314_rrc2*-rrc_87.63708,41.91314_rrc2*-rrc_87.63708,1000933211,https://photos.zillowstatic.com/fp/5ec486d0b93e10c90037420ede67d6cd-p_e.jpg,True,FOR_RENT,Reside on North Park,/b/reside-on-north-park-chicago-il-5XcnpP/,"{'latitude': 41.91314, 'longitude': -87.63708}","[{'price': '$1,830+', 'beds': '0'}, {'price': '$2,653+', 'beds': '1'}, {'price': '$3,300+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Reside on North Park,True,"1700 N North Park Ave, Chicago, IL",1700 N  North Park Ave  Apt 4J,IL,Chicago,60614,27wey71gx0v9t,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.883095_rrc2*-rrc_87.62577,41.883095_rrc2*-rrc_87.62577,871233,https://photos.zillowstatic.com/fp/d5e5e9375e1d780bcf0674198c60e36f-p_e.jpg,True,FOR_RENT,Pittsfield Apartments,/b/pittsfield-apartments-chicago-il-9PsH/,"{'latitude': 41.883095, 'longitude': -87.62577}","[{'price': '$1,350+', 'beds': '0'}, {'price': '$1,795+', 'beds': '1'}, {'price': '$1,995+', 'beds': '2'}, {'price': '$2,595+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Pittsfield Apartments,True,"55 E Washington St, Chicago, IL",55 E  Washington St   Apt 2101,IL,Chicago,60602,46utzg3wnacpe,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.796227_rrc2*-rrc_87.5815,41.796227_rrc2*-rrc_87.5815,1095400,https://photos.zillowstatic.com/fp/7b60013d5a737c307267a509f9e9d389-p_e.jpg,True,FOR_RENT,Shoreland,/b/shoreland-chicago-il-CKF7/,"{'latitude': 41.796227, 'longitude': -87.5815}","[{'price': '$1,900+', 'beds': '0'}, {'price': '$1,875+', 'beds': '1'}, {'price': '$2,375+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Shoreland,True,"5454 S Shore Dr, Chicago, IL",5454 S  Shore Dr   Apt 1209,IL,Chicago,60615,3e4qp14g97c11,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.989178_rrc2*-rrc_87.66952,41.989178_rrc2*-rrc_87.66952,1001448637,https://photos.zillowstatic.com/fp/5c8811317d48733fd846b93ad5eb8689-p_e.jpg,True,FOR_RENT,The Mabel Exchange Apartments,/b/the-mabel-exchange-apartments-chicago-il-5XjBTJ/,"{'latitude': 41.989178, 'longitude': -87.66952}","[{'price': '$1,375+', 'beds': '0'}, {'price': '$1,645+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Mabel Exchange Apartments,True,"5920 N Ridge Ave, Chicago, IL",5920 N  Ridge Ave  Apt 320,IL,Chicago,60660,4eactfa7y3qtf,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.89032_rrc2*-rrc_87.61908,41.89032_rrc2*-rrc_87.61908,2103914399,https://photos.zillowstatic.com/fp/1320da4bbbfd8bc88596834bdbe582cb-p_e.jpg,True,FOR_RENT,465 North Park,/b/465-north-park-chicago-il-9RxytY/,"{'latitude': 41.89032, 'longitude': -87.61908}","[{'price': '$2,269+', 'beds': '0'}, {'price': '$2,676+', 'beds': '1'}, {'price': '$4,492+', 'beds': '2'}, {'price': '$5,479+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,465 North Park,True,"465 N Park Dr, Chicago, IL",465 N  Park Dr   Apt 304,IL,Chicago,60611,3m7dj3b1p0px7,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.902912_rrc2*-rrc_87.63024,41.902912_rrc2*-rrc_87.63024,1001182522,https://photos.zillowstatic.com/fp/392f39359b8a15c4eb7dad614f6d8224-p_e.jpg,True,FOR_RENT,Elm Street Plaza,/b/elm-street-plaza-chicago-il-5XfvdN/,"{'latitude': 41.902912, 'longitude': -87.63024}","[{'price': '$1,655+', 'beds': '0'}, {'price': '$2,056+', 'beds': '1'}, {'price': '$3,060+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Elm Street Plaza,True,"1130 N Dearborn St, Chicago, IL",1130 N  Dearborn St   # 1-0912,IL,Chicago,60610,4vqdub43huc1r,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.90702_rrc2*-rrc_87.626816,41.90702_rrc2*-rrc_87.626816,1001151912,https://photos.zillowstatic.com/fp/8d4ffe66fa4bfa312d53b4534c7e6e61-p_e.jpg,True,FOR_RENT,1350 North Lake Shore Drive,/b/1350-north-lake-shore-drive-chicago-il-5Xfdtg/,"{'latitude': 41.90702, 'longitude': -87.626816}","[{'price': '$1,665+', 'beds': '0'}, {'price': '$1,915+', 'beds': '1'}, {'price': '$2,906+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,1350 North Lake Shore Drive,True,"1350 N Lake Shore Dr, Chicago, IL",1350 N  Lake Shore Dr   # 100710,IL,Chicago,60610,4x2za9gtudts,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.886684_rrc2*-rrc_87.61676,41.886684_rrc2*-rrc_87.61676,1001319120,https://photos.zillowstatic.com/fp/312fb6264a25a7b838d0a90e0bdbce2c-p_e.jpg,True,FOR_RENT,Shoreham and Tides,/b/shoreham-and-tides-chicago-il-5Xh5X6/,"{'latitude': 41.886684, 'longitude': -87.61676}","[{'price': '$1,825+', 'beds': '0'}, {'price': '$2,246+', 'beds': '1'}, {'price': '$3,270+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Shoreham and Tides,True,"400 E South Water St, Chicago, IL",400 E  South Water St   # 4711,IL,Chicago,60601,3e1j3173kby8g,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
2113158399,2113158399,,https://photos.zillowstatic.com/fp/b3fd9b2ae65ac665efb552ece730d071-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/1244-n.-cleaver-st.-chicago-il-5XfKpR/,"{'latitude': 41.90475, 'longitude': -87.66415}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"1244 N. Cleaver St., 1244 N Cleaver St APT 1E, Chicago, IL 60642",1244 N Cleaver St APT 1E,IL,Chicago,60642,3vvp5vcetuvr2,,False,True,False,True,False,,2023-04-01 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2113158399, 'streetAddress': '1244 N Cleaver St APT 1E', 'zipcode': '60642', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.90475, 'longitude': -87.66415, 'price': 1850.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1641, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1850.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 1E'}}",False,False,False,False,False,ForRent,"$1,850/mo",For Rent,False,1850.0,
2066684421,2066684421,,https://photos.zillowstatic.com/fp/32d5a09f01b077d175b4cee74987e71a-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/1036-n.-dearborn-chicago-il-5XfRyC/,"{'latitude': 41.901695, 'longitude': -87.63034}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,,"1036 N. Dearborn, 1036 N Dearborn St, Chicago, IL 60610",1036 N Dearborn St #8E74C3283,IL,Chicago,60610,3bfgqxez4eeq0,,True,True,False,True,False,,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2066684421, 'streetAddress': '1036 N Dearborn St #8E74C3283', 'zipcode': '60610', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.901695, 'longitude': -87.63034, 'price': 1145.0, 'datePriceChanged': 1675411200000, 'bathrooms': 1.0, 'bedrooms': 0.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1024, 'listing_sub_type': {}, 'priceReduction': '$200 (Feb 3)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1145.0, 'priceChange': -200, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 8e74c3283'}}",False,False,False,False,False,ForRent,"$1,145+/mo",For Rent,False,1145.0,
41.90092_rrc2*-rrc_87.62738,41.90092_rrc2*-rrc_87.62738,1001452723,https://photos.zillowstatic.com/fp/ad1a86df8d2d517fdf1bc4cec44e2a12-p_e.jpg,True,FOR_RENT,Two East Oak,/b/two-east-oak-chicago-il-5XjDBg/,"{'latitude': 41.90092, 'longitude': -87.62738}","[{'price': '$1,750+', 'beds': '0'}, {'price': '$1,995+', 'beds': '1'}, {'price': '$5,200+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Two East Oak,True,"2 E Oak St, Chicago, IL",2 E  Oak St Apt 2810,IL,Chicago,60611,2b8ffsa905fbb,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
3847664,3847664,,https://photos.zillowstatic.com/fp/ad1a86df8d2d517fdf1bc4cec44e2a12-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/two-east-oak-chicago-il-5XjDBg/,"{'latitude': 41.90079, 'longitude': -87.62796}",,"{'type': 'TIME_ON_INFO', 'text': '33 days ago', 'data': {'isFresh': False}}",,,,"Two East Oak, 2 E Oak St APT 1808, Chicago, IL 60611",2 E Oak St APT 1808,IL,Chicago,60611,2b8ffsa905fbb,,False,True,False,True,False,525.0,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 3847664, 'streetAddress': '2 E Oak St APT 1808', 'zipcode': '60611', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.90079, 'longitude': -87.62796, 'price': 1835.0, 'datePriceChanged': 1674979200000, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 525.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 205900, 'rentZestimate': 1800, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1835.0, 'priceChange': 10, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 159100.0, 'unit': 'Apt 1808'}}",False,False,False,False,False,ForRent,"$1,835/mo",For Rent,False,1835.0,205900
41.808567_rrc2*-rrc_87.61411,41.808567_rrc2*-rrc_87.61411,2104001686,https://photos.zillowstatic.com/fp/c99867314a3d2a561525955e887eddab-p_e.jpg,True,FOR_RENT,THE BRONZEVILLE VINCENNES,/b/the-bronzeville-vincennes-chicago-il-9RyjFw/,"{'latitude': 41.808567, 'longitude': -87.61411}","[{'price': '$1,150+', 'beds': '0'}, {'price': '$1,650+', 'beds': '2'}, {'price': '$1,800+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,THE BRONZEVILLE VINCENNES,True,"4724 S Vincennes Ave, Chicago, IL",4724 S  Vincennes Ave  # 84e474dab,IL,Chicago,60615,5f7y7mytdeh40,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.994934_rrc2*-rrc_87.683075,41.994934_rrc2*-rrc_87.683075,1001093184,https://photos.zillowstatic.com/fp/4d113fb2423cf7b3d9a4586e8c3e51dc-p_e.jpg,True,FOR_RENT,6200 North Hoyne Ave,/b/6200-north-hoyne-ave-chicago-il-5Xf9R9/,"{'latitude': 41.994934, 'longitude': -87.683075}","[{'price': '$1,050+', 'beds': '0'}, {'price': '$1,150+', 'beds': '1'}, {'price': '$1,550+', 'beds': '2'}, {'price': '$1,900+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,6200 North Hoyne Ave,True,"6200 N Hoyne Ave, Chicago, IL",6200 N  Hoyne Ave  # 51563b127,IL,Chicago,60659,nfp3387mxbkh,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.86226_rrc2*-rrc_87.62644,41.86226_rrc2*-rrc_87.62644,2103790531,https://photos.zillowstatic.com/fp/8063def06f0b360e0f1ebcdc1ec031e5-p_e.jpg,True,FOR_RENT,Coeval,/b/coeval-chicago-il-9RwwJd/,"{'latitude': 41.86226, 'longitude': -87.62644}","[{'price': '$1,815+', 'beds': '0'}, {'price': '$2,205+', 'beds': '1'}, {'price': '$3,300+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Coeval,True,"51 E 14th Pl, Chicago, IL",51 E  14th Pl   # 1-206,IL,Chicago,60605,535zdjcw4qp1m,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
2066696923,2066696923,,https://photos.zillowstatic.com/fp/a9d73fb877e50cd9a0e562f0f43527d1-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/4500-n-winchester-chicago-il-5XgMGx/,"{'latitude': 41.96358, 'longitude': -87.67796}",,"{'type': 'TIME_ON_INFO', 'text': '103 days ago', 'data': {'isFresh': False}}",,,,"4500 N Winchester, 4500 N Winchester Ave, Chicago, IL 60640",4500 N Winchester Ave #C78671B27,IL,Chicago,60640,3zt0yhp63t2xj,,False,True,False,True,False,1050.0,,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2066696923, 'streetAddress': '4500 N Winchester Ave #C78671B27', 'zipcode': '60640', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.96358, 'longitude': -87.67796, 'price': 1650.0, 'datePriceChanged': 1660892400000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1050.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1999, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1650.0, 'priceChange': 50, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# c78671b27'}}",False,False,False,False,False,ForRent,"$1,650+/mo",For Rent,False,1650.0,
2064247268,2064247268,,https://photos.zillowstatic.com/fp/8194ea1f0773f79060376a02e9e842ee-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/winthrop-suites-chicago-il-5XfXhV/,"{'latitude': 41.984646, 'longitude': -87.657646}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"Winthrop Suites, 5633 N Winthrop Ave, Chicago, IL 60660",5633 N Winthrop Ave #DCCEF6016,IL,Chicago,60660,4a33jjftef0ku,,False,True,False,True,False,650.0,,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2064247268, 'streetAddress': '5633 N Winthrop Ave #DCCEF6016', 'zipcode': '60660', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.984646, 'longitude': -87.657646, 'price': 1250.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1250.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# dccef6016'}}",False,False,False,False,False,ForRent,"$1,250+/mo",For Rent,False,1250.0,
41.887253_rrc2*-rrc_87.621155,41.887253_rrc2*-rrc_87.621155,1001071242,https://photos.zillowstatic.com/fp/e5267d1dded85d7ec13ccc06af444503-p_e.jpg,True,FOR_RENT,Columbus Plaza,/b/columbus-plaza-chicago-il-5XdyJM/,"{'latitude': 41.887253, 'longitude': -87.621155}","[{'price': '$1,629+', 'beds': '0'}, {'price': '$1,775+', 'beds': '1'}, {'price': '$2,520+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Columbus Plaza,True,"233 E Wacker Dr, Chicago, IL",233 E  Wacker Dr   # 1-4311,IL,Chicago,60601,g8sm7pu3g0nz,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.943413_rrc2*-rrc_87.64586,41.943413_rrc2*-rrc_87.64586,1001137581,https://photos.zillowstatic.com/fp/948d5538acb23cf8ac45c4efbf6c16ed-p_e.jpg,True,FOR_RENT,627-41 W Roscoe St,/b/627-41-w-roscoe-st-chicago-il-5XfWwD/,"{'latitude': 41.943413, 'longitude': -87.64586}","[{'price': '$1,295+', 'beds': '0'}, {'price': '$1,595+', 'beds': '1'}, {'price': '$1,995+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,627-41 W Roscoe St,True,"627 W Roscoe St, Chicago, IL",627 W  Roscoe St   # 631-F1,IL,Chicago,60657,4w0v19m9k2tkv,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.87185_rrc2*-rrc_87.63277,41.87185_rrc2*-rrc_87.63277,2199845028,https://photos.zillowstatic.com/fp/1cd6f205cf26aa3b40b9e1e202ac252b-p_e.jpg,True,FOR_RENT,The Elle Apartments,/b/the-elle-apartments-chicago-il-9nbNLV/,"{'latitude': 41.87185, 'longitude': -87.63277}","[{'price': '$1,840+', 'beds': '0'}, {'price': '$2,350+', 'beds': '1'}, {'price': '$3,695+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,The Elle Apartments,True,"801 S Financial Pl, Chicago, IL",801 S  Financial Pl   Apt 3108,IL,Chicago,60605,3qvv6bnjte97f,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,
41.87291_rrc2*-rrc_87.634575,41.87291_rrc2*-rrc_87.634575,2311777995,https://photos.zillowstatic.com/fp/f1ae4d0917f8edbd1a7d50f3b466fd9c-p_e.jpg,True,FOR_RENT,The Cooper,/b/the-cooper-chicago-il-BC2ndm/,"{'latitude': 41.87291, 'longitude': -87.634575}","[{'price': '$1,826+', 'beds': '0'}, {'price': '$2,440+', 'beds': '1'}, {'price': '$3,008+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Cooper,True,"720 S Wells St, Chicago, IL",720 S  Wells St   # 2709,IL,Chicago,60607,1k79zmc9776zk,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,
2066698785,2066698785,,https://photos.zillowstatic.com/fp/40ce0afa406466a82a6044f8b8122d12-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/427-west-belden-chicago-il-5XgvMW/,"{'latitude': 41.923492, 'longitude': -87.64018}",,"{'type': 'TIME_ON_INFO', 'text': '99 days ago', 'data': {'isFresh': False}}",,,,"427 West Belden, 427 W Belden Ave, Chicago, IL 60614",427 W Belden Ave #64FF0F9B7,IL,Chicago,60614,3mjt4ccnnyaqx,,False,True,False,True,False,,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2066698785, 'streetAddress': '427 W Belden Ave #64FF0F9B7', 'zipcode': '60614', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.923492, 'longitude': -87.64018, 'price': 1395.0, 'datePriceChanged': 1673856000000, 'bathrooms': 1.0, 'bedrooms': 0.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1125, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1395.0, 'priceChange': 70, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 64ff0f9b7'}}",False,False,False,False,False,ForRent,"$1,395+/mo",For Rent,False,1395.0,
2066761567,2066761567,,https://photos.zillowstatic.com/fp/a1f45f1297e8c1fe19c9f702d264fca1-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/925-w.-dakin-chicago-il-5XgrdF/,"{'latitude': 41.953365, 'longitude': -87.653114}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,,"925 W. Dakin, 925 W Dakin St, Chicago, IL 60613",925 W Dakin St #F872CEF5D,IL,Chicago,60613,2he2n65bbs7jh,,True,True,False,True,False,,,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2066761567, 'streetAddress': '925 W Dakin St #F872CEF5D', 'zipcode': '60613', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.953365, 'longitude': -87.653114, 'price': 1465.0, 'datePriceChanged': 1673424000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1362, 'listing_sub_type': {}, 'priceReduction': '$300 (Jan 11)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1465.0, 'priceChange': -300, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# f872cef5d'}}",False,False,False,False,False,ForRent,"$1,465+/mo",For Rent,False,1465.0,
