zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,brokerName,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL
40.745895_rrc2*-rrc_73.97929,40.745895_rrc2*-rrc_73.97929,533483.0,https://photos.zillowstatic.com/fp/9ecb358598c7d00de940c7ce646fbeff-p_e.jpg,True,FOR_RENT,Marquis Apartments,/b/marquis-apartments-new-york-ny-6XCQ/,"{'latitude': 40.745895, 'longitude': -73.97929}","[{'price': '$3,540+', 'beds': '0'}, {'price': '$3,995+', 'beds': '1'}, {'price': '$5,135+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Marquis Apartments,True,"150 E 34th St, New York, NY",150 E  34th St   # SMQ3C,NY,New York,10016,2crcwku8xkp16,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.74365_rrc2*-rrc_73.97271,40.74365_rrc2*-rrc_73.97271,1000023258.0,https://photos.zillowstatic.com/fp/468c48ed0f470c4ebd017935a622de17-p_e.jpg,True,FOR_RENT,View 34,/b/view-34-new-york-ny-5XT4pw/,"{'latitude': 40.74365, 'longitude': -73.97271}","[{'price': '$3,382+', 'beds': '0'}, {'price': '$3,795+', 'beds': '1'}, {'price': '$6,400+', 'beds': '2'}, {'price': '$7,530+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,View 34,True,"401 E 34th St, New York, NY",401 E  34th St   Apt N29A,NY,New York,10016,2st5jtst6xwr4,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.736652_rrc2*-rrc_73.86645,40.736652_rrc2*-rrc_73.86645,2183047006.0,https://photos.zillowstatic.com/fp/3db85180cfb8effea2a73c96f3aafe95-p_e.jpg,True,FOR_RENT,57 Elmhurst LLC,/b/57-elmhurst-llc-elmhurst-ny-9jgb5j/,"{'latitude': 40.736652, 'longitude': -73.86645}","[{'price': '$1,850+', 'beds': '0'}, {'price': '$2,299+', 'beds': '1'}, {'price': '$2,699+', 'beds': '2'}, {'price': '$3,199+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,57 Elmhurst LLC,True,"94-25 57th Ave, Elmhurst, NY",94-25 57th Ave  # 027c509c4,NY,Elmhurst,11373,h8stqc8rjdjt,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.746876_rrc2*-rrc_73.99032,40.746876_rrc2*-rrc_73.99032,1000487223.0,https://photos.zillowstatic.com/fp/8ed95b7d0560fd036487f5e913c2895c-p_e.jpg,True,FOR_RENT,Beatrice,/b/beatrice-manhattan-ny-5XY24b/,"{'latitude': 40.746876, 'longitude': -73.99032}","[{'price': '$4,093+', 'beds': '0'}, {'price': '$5,435+', 'beds': '1'}, {'price': '$7,488+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Beatrice,True,"105 W 29th St, New York, NY",105 W  29th St   # 1-51C,NY,New York,10001,4gp041ujw01pz,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.704678_rrc2*-rrc_74.007576,40.704678_rrc2*-rrc_74.007576,1000000545.0,https://photos.zillowstatic.com/fp/39db1832519a9c3c8fe50d2f7a1292d8-p_e.jpg,True,FOR_RENT,95 Wall,/b/95-wall-new-york-ny-5XSsMP/,"{'latitude': 40.704678, 'longitude': -74.007576}","[{'price': '$3,296+', 'beds': '0'}, {'price': '$4,449+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,95 Wall,True,"95 Wall St, New York, NY",95 Wall St   Apt 1003,NY,New York,10005,4s0szw49cje3m,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.75141_rrc2*-rrc_73.986244,40.75141_rrc2*-rrc_73.986244,2181884686.0,https://photos.zillowstatic.com/fp/47ba64d735b85b5cdff3c8154f3d4075-p_e.jpg,True,FOR_RENT,Hollingsworth,/b/hollingsworth-manhattan-ny-9jThyv/,"{'latitude': 40.75141, 'longitude': -73.986244}","[{'price': '$3,936+', 'beds': '0'}, {'price': '$4,768+', 'beds': '1'}, {'price': '$6,141+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Hollingsworth,True,"70 W 37th St, New York, NY",70 W  37th St   # 2011,NY,New York,10018,1q479c1aqn0ru,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.737183_rrc2*-rrc_73.95842,40.737183_rrc2*-rrc_73.95842,2564497958.0,https://photos.zillowstatic.com/fp/fee06e05473e39fde8b41ef212f6f89b-p_e.jpg,True,FOR_RENT,THE BELLSLIP,/b/the-bellslip-brooklyn-ny-C5rsn3/,"{'latitude': 40.737183, 'longitude': -73.95842}","[{'price': '$3,025+', 'beds': '0'}, {'price': '$4,399+', 'beds': '1'}, {'price': '$6,988+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,THE BELLSLIP,True,"1 Bell Slip, Brooklyn, NY",1 Bell Slip # 28J,NY,Brooklyn,11222,73tmuh714f9g,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.691788_rrc2*-rrc_73.9849,40.691788_rrc2*-rrc_73.9849,134940.0,https://photos.zillowstatic.com/fp/c27077a52fea660d4d845f16a6b5c325-p_e.jpg,True,FOR_RENT,AVA DoBro,/b/ava-dobro-brooklyn-ny-39Ct/,"{'latitude': 40.691788, 'longitude': -73.9849}","[{'price': '$3,174+', 'beds': '0'}, {'price': '$3,540+', 'beds': '1'}, {'price': '$5,356+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,AVA DoBro,True,"100 Willoughby St, Brooklyn, NY",100 Willoughby St   # abec859bf,NY,Brooklyn,11201,51jxtfkkse1pa,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.736507_rrc2*-rrc_73.95958,40.736507_rrc2*-rrc_73.95958,2404255181.0,https://photos.zillowstatic.com/fp/eeda582ab67a88c87b4453f2ef33536c-p_e.jpg,True,FOR_RENT,Two Blue Slip,/b/two-blue-slip-brooklyn-ny-BW4qmH/,"{'latitude': 40.736507, 'longitude': -73.95958}","[{'price': '$3,243+', 'beds': '0'}, {'price': '$4,525+', 'beds': '1'}, {'price': '$6,530+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Two Blue Slip,True,"2 Blue Slip, Brooklyn, NY",2 Blue Slip # 29C,NY,Brooklyn,11222,2xkvr1fznz3fu,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.76183_rrc2*-rrc_73.98581,40.76183_rrc2*-rrc_73.98581,1000175615.0,https://photos.zillowstatic.com/fp/f9af2351f0b229f953050f20b41683db-p_e.jpg,True,FOR_RENT,Avalon Midtown West,/b/avalon-midtown-west-new-york-ny-5XVMHG/,"{'latitude': 40.76183, 'longitude': -73.98581}","[{'price': '$3,611+', 'beds': '0'}, {'price': '$4,188+', 'beds': '1'}, {'price': '$5,861+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}","{'type': 'INCOME_RESTRICTED', 'text': 'Income Restricted'}",Avalon Midtown West,True,"250 W 50th St, New York, NY",250 W  50th St   # f2ce83fbe,NY,New York,10019,xwg8n9y4rgsu,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.755676_rrc2*-rrc_73.96353,40.755676_rrc2*-rrc_73.96353,1000295491.0,https://photos.zillowstatic.com/fp/c9a5be2a9f196631543601a648af4473-p_e.jpg,True,FOR_RENT,Oriana,/b/oriana-new-york-ny-5XWNCh/,"{'latitude': 40.755676, 'longitude': -73.96353}","[{'price': '$3,894+', 'beds': '0'}, {'price': '$4,631+', 'beds': '1'}, {'price': '$5,345+', 'beds': '2'}, {'price': '$8,761+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Oriana,True,"420 E 54th St, New York, NY",420 E  54th St   Apt 812,NY,New York,10022,3hfv7hfu1cb7k,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.79256_rrc2*-rrc_73.96801,40.79256_rrc2*-rrc_73.96801,1001491756.0,https://photos.zillowstatic.com/fp/ab1dcb9187a54a2371ac766dc5a5290a-p_e.jpg,True,FOR_RENT,The Westmont,/b/the-westmont-manhattan-ny-5XjXRH/,"{'latitude': 40.79256, 'longitude': -73.96801}","[{'price': '$3,603+', 'beds': '0'}, {'price': '$3,767+', 'beds': '1'}, {'price': '$6,162+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Westmont,True,"730 Columbus Ave, New York, NY",730 Columbus Ave  # 1-11E,NY,New York,10025,5evryte71tq1k,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.736706_rrc2*-rrc_73.95905,40.736706_rrc2*-rrc_73.95905,2357476695.0,https://photos.zillowstatic.com/fp/dc5346c95dc54f2af063691cee8d0b99-p_e.jpg,True,FOR_RENT,One Blue Slip,/b/one-blue-slip-brooklyn-ny-BLxDrJ/,"{'latitude': 40.736706, 'longitude': -73.95905}","[{'price': '$3,465+', 'beds': '0'}, {'price': '$4,240+', 'beds': '1'}, {'price': '$7,295+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,One Blue Slip,True,"1 Blue Slip, Brooklyn, NY",1 Blue Slip # 3H,NY,Brooklyn,11222,2nrpwjsaf8qbd,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.74507_rrc2*-rrc_73.95666,40.74507_rrc2*-rrc_73.95666,1000463103.0,https://photos.zillowstatic.com/fp/8cb5744f642f0580298d3b76a55ede70-p_e.jpg,True,FOR_RENT,Avalon Riverview,/b/avalon-riverview-long-island-city-ny-5XXp2M/,"{'latitude': 40.74507, 'longitude': -73.95666}","[{'price': '$2,945+', 'beds': '0'}, {'price': '$3,560+', 'beds': '1'}, {'price': '$4,744+', 'beds': '2'}, {'price': '$6,867+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Avalon Riverview,True,"475 48th Ave, Long Island City, NY",475 48th Ave  # 2af814f17,NY,Long Island City,11109,4scm11rfeprxv,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.7726_rrc2*-rrc_73.75205,40.7726_rrc2*-rrc_73.75205,1003184949.0,https://photos.zillowstatic.com/fp/5638b8adbe6787a69a20e1408047402b-p_e.jpg,True,FOR_RENT,Fairfield Manor at Douglaston,/b/fairfield-manor-at-douglaston-douglaston-ny-5Y2wdF/,"{'latitude': 40.7726, 'longitude': -73.75205}","[{'price': '$1,795+', 'beds': '0'}, {'price': '$2,345+', 'beds': '1'}, {'price': '$2,795+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Fairfield Manor at Douglaston,True,"43 Douglaston Pkwy, Little Neck, NY",43 Douglaston Pkwy # 82084d7dc,NY,Little Neck,11363,8yn44028ad7x,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060142618,2060142618,,https://photos.zillowstatic.com/fp/e8c0373208080ea37c29ff7c7ea958df-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/eagle-%2b-west-brooklyn-ny-5dSKWS/,{},,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': True}}",,,,"EAGLE + WEST, 1 Eagle St APT 2304, Brooklyn, NY 11222",1 Eagle St APT 2304,NY,Brooklyn,11222,7bkqqje5tyae,,False,True,False,True,False,757.0,2023-01-15 00:00:00,1.0,1.0,"Listing by: Brookfield Properties Multifamily, LLC","[{'url': 'https://photos.zillowstatic.com/fp/e8c0373208080ea37c29ff7c7ea958df-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9b1efbc58ab7ee2e1ca62f072f1b9327-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/751f36b8b9b304e5f1f3a48cf850b086-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/795307eb31bdce0b477b938c87b2146b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4ba0fce8c2ea62d79ee842940dfaf3c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/11d84fd94fd23a743b67a1987eba59cd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e8b35adc944c656e6a155de2d3770004-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4269323aba9f47010cc36fb000bba971-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aa3e9bd9ad1714993c8813072a682a90-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d1005cafc7c2ebf6dcd974bc86b6291b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c946a84f1ea16547a0d0842faf12ed5b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/33e113447615cf585d0d26238d66e64a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5bf3b7411897f52439b53e5298ce58dd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a850e181ca78f98acc9f701ea9892a58-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f222a6e43fa0002139ecc9c2c129a44f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/816adb0a359b473e990924eff8a8e6c4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f048d551edf0647f236936c8191ce9d1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/08652b07a7e38897502c9632c9f4baf0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/16bbdae0bfb1c415cae6168752d244c0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/27c5adeb9bd5beddebfa8cdc5ea3b1ee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b28c7bd01243145006b1e878c2ab9b35-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f2ec0364b4b5037b27be99641c0746c2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c3a820cf8bd8420cd4a610082a885d99-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1215399d62f908f85a6472481213497c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f0a51437e95de09425a232c5fd11e369-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bc90fd4e6d0ea2e877776f32d53ba138-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eb6a700958a1fda30ae673d9ddb35016-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d7c3816d40b11d6ab1f4bac88c5192e9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/40de3704e8980063af1abb8024922d80-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/85c57728297d830266aa8efda7f0191c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d970273c89a34a97d1f559054e27c7be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/56b2bd959af13cb0620b32075ab4f019-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8cbe4e2da45607822ad26e4694312ddd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/715f802dbfac0c2138c3b1645df4f8a5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/913bbdd383e41998b3b14ead25e3e437-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/04d56567fe153e6e6c4d23cbe91415e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a0aa693ee0ccbd34bed191fd105618cc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ed5daa62871fc4245d90eadf5be9a5fc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5bac41998ec2ede2425bd413962aa7cf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f2577b6d07d752b730f9eed80a4b77b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4b92458efd5676df1d6e1471c4e49dcd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d5a862d854eff88efd464a537beca7c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6e8e90753edd425562b2c43805f67dc0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d5310b57cfd1631c080b1816c7147967-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ccd1696bbbd35377711af81c79301e5d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/936192c3b6bfef3d33832690569c89d8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3a39f72e1ee7af1b6c60ea1776899da2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8ff87bb3b7404f13bb17a919c7b8f15b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/13b796bc53da4b04a8d7ce517ac6f782-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7e55e421414b88664cc46356ba7fec7f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/93d13651f6ac0ef05006f42fbb2ab8f1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/13bd1b1a96381d7114699af0bc9e7a93-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/89bb645a99a6a5638fdbb9f64c0a4cce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e00637902d1cef0d0b746e89dbd8a9e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dfcba6ab641ddc3af7dbd0431953b2e0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f387963af610e34fef233473771ea3f4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aafdbc3b7d1c27427912bf0ed33ccdba-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6db293862f8279fe349e240dd8ba5670-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/43c70f9d639233a48797098832f62d23-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/57ab08fd6ae7332ab432fb29360b2b4f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bfb0468566c5e8c81e29a2b1e339149d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b2a14a80478d3c52a170039da17ba5a3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d30a979f2abebe6dcdbd45bea223400d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2676c422fd8120670c22fdbab61596d4-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2060142618, 'streetAddress': '1 Eagle St APT 2304', 'zipcode': '11222', 'city': 'Brooklyn', 'state': 'NY', 'price': 5845.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 757.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5845.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 2304'}}",False,False,False,False,False,ForRent,"$5,845/mo",For Rent,False,5845.0,,,,,,,
