,Unnamed: 0,lotId,units,addressState,addressCity,addressZipcode,baths,beds,price,unformattedPrice,id
717,431,1001137815.0,"$4,700,bds3",IL,Chicago,60654,,3,,"$4,700",41.888706_rrc2*-rrc_87.641846
718,432,2103801107.0,"$1,780,bds0",IL,Chicago,60606,,0,,"$1,780",41.877056_rrc2*-rrc_87.63394
719,432,2103801107.0,"$1,962,bds1",IL,Chicago,60606,,1,,"$1,962",41.877056_rrc2*-rrc_87.63394
720,433,1001574399.0,"$2,114,bds0",IL,Chicago,60601,,0,,"$2,114",41.887234_rrc2*-rrc_87.61864
721,433,1001574399.0,"$2,541,bds1",IL,Chicago,60601,,1,,"$2,541",41.887234_rrc2*-rrc_87.61864
722,433,1001574399.0,"$3,011,bds2",IL,Chicago,60601,,2,,"$3,011",41.887234_rrc2*-rrc_87.61864
723,434,,,IL,Chicago,60616,1.0,,1299.0,,2068402342
724,435,2104440138.0,"$2,200,bds1",IL,Chicago,60640,,1,,"$2,200",41.96507_rrc2*-rrc_87.65606
725,435,2104440138.0,"$2,925,bds2",IL,Chicago,60640,,2,,"$2,925",41.96507_rrc2*-rrc_87.65606
726,436,,,IL,Chicago,60615,2.0,,2050.0,,2059551706
727,437,1001088014.0,"$1,880,bds1",IL,Chicago,60610,,1,,"$1,880",41.897743_rrc2*-rrc_87.63013
728,438,,,IL,Chicago,60637,1.0,,1895.0,,2060786829
729,439,1001076176.0,"$2,117,bds1",IL,Chicago,60657,,1,,"$2,117",41.93967_rrc2*-rrc_87.63999
730,440,1042457368.0,"$1,784,bds0",IL,Chicago,60605,,0,,"$1,784",41.87134_rrc2*-rrc_87.63121
731,440,1042457368.0,"$2,236,bds1",IL,Chicago,60605,,1,,"$2,236",41.87134_rrc2*-rrc_87.63121
732,440,1042457368.0,"$3,195,bds2",IL,Chicago,60605,,2,,"$3,195",41.87134_rrc2*-rrc_87.63121
733,441,2177553355.0,"$1,677,bds0",IL,Chicago,60642,,0,,"$1,677",41.896423_rrc2*-rrc_87.656
734,441,2177553355.0,"$2,410,bds1",IL,Chicago,60642,,1,,"$2,410",41.896423_rrc2*-rrc_87.656
735,441,2177553355.0,"$3,200,bds2",IL,Chicago,60642,,2,,"$3,200",41.896423_rrc2*-rrc_87.656
736,441,2177553355.0,"$4,500,bds3",IL,Chicago,60642,,3,,"$4,500",41.896423_rrc2*-rrc_87.656
737,442,2104685251.0,"$1,730,bds0",IL,Chicago,60657,,0,,"$1,730",41.943886_rrc2*-rrc_87.66837
738,442,2104685251.0,"$2,250,bds1",IL,Chicago,60657,,1,,"$2,250",41.943886_rrc2*-rrc_87.66837
739,442,2104685251.0,"$2,607,bds2",IL,Chicago,60657,,2,,"$2,607",41.943886_rrc2*-rrc_87.66837
740,443,1053938.0,"$1,600,bds1",IL,Chicago,60613,,1,,"$1,600",41.958115_rrc2*-rrc_87.646866
741,443,1053938.0,"$2,950,bds3",IL,Chicago,60613,,3,,"$2,950",41.958115_rrc2*-rrc_87.646866
742,444,1001237872.0,"$2,132,bds0",IL,Chicago,60611,,0,,"$2,132",41.89636_rrc2*-rrc_87.62667
743,444,1001237872.0,"$2,740,bds1",IL,Chicago,60611,,1,,"$2,740",41.89636_rrc2*-rrc_87.62667
744,444,1001237872.0,"$4,629,bds2",IL,Chicago,60611,,2,,"$4,629",41.89636_rrc2*-rrc_87.62667
745,445,2513285655.0,"$2,225,bds1",IL,Chicago,60657,,1,,"$2,225",41.941765_rrc2*-rrc_87.65287
746,445,2513285655.0,"$2,925,bds2",IL,Chicago,60657,,2,,"$2,925",41.941765_rrc2*-rrc_87.65287
747,446,1274424.0,"$1,625,bds0",IL,Chicago,60639,,0,,"$1,625",41.93247_rrc2*-rrc_87.72969
748,446,1274424.0,"$1,685,bds1",IL,Chicago,60639,,1,,"$1,685",41.93247_rrc2*-rrc_87.72969
749,446,1274424.0,"$2,385,bds2",IL,Chicago,60639,,2,,"$2,385",41.93247_rrc2*-rrc_87.72969
750,447,1001206649.0,"$845,bds0",IL,Chicago,60613,,0,,$845,41.954163_rrc2*-rrc_87.64753
751,448,1150576132.0,"$2,197,bds0",IL,Chicago,60654,,0,,"$2,197",41.887608_rrc2*-rrc_87.63746
752,448,1150576132.0,"$2,515,bds1",IL,Chicago,60654,,1,,"$2,515",41.887608_rrc2*-rrc_87.63746
753,448,1150576132.0,"$4,242,bds2",IL,Chicago,60654,,2,,"$4,242",41.887608_rrc2*-rrc_87.63746
754,449,1001129971.0,"$1,374,bds0",IL,Chicago,60613,,0,,"$1,374",41.9525_rrc2*-rrc_87.64836
755,449,1001129971.0,"$1,687,bds1",IL,Chicago,60613,,1,,"$1,687",41.9525_rrc2*-rrc_87.64836
756,449,1001129971.0,"$2,665,bds2",IL,Chicago,60613,,2,,"$2,665",41.9525_rrc2*-rrc_87.64836
757,450,2584772006.0,"$3,400,bds3",IL,Chicago,60640,,3,,"$3,400",41.96662_rrc2*-rrc_87.66217
758,451,2103810148.0,"$1,065,bds0",IL,Chicago,60607,,0,,"$1,065",41.88474_rrc2*-rrc_87.65915
759,451,2103810148.0,"$1,135,bds1",IL,Chicago,60607,,1,,"$1,135",41.88474_rrc2*-rrc_87.65915
760,451,2103810148.0,"$1,360,bds2",IL,Chicago,60607,,2,,"$1,360",41.88474_rrc2*-rrc_87.65915
761,451,2103810148.0,"$5,339,bds3",IL,Chicago,60607,,3,,"$5,339",41.88474_rrc2*-rrc_87.65915
762,452,2104154306.0,"$2,395,bds1",IL,Chicago,60622,,1,,"$2,395",41.9036_rrc2*-rrc_87.66941
763,452,2104154306.0,"$3,595,bds2",IL,Chicago,60622,,2,,"$3,595",41.9036_rrc2*-rrc_87.66941
764,453,2104480816.0,"$2,196,bds1",IL,Chicago,60642,,1,,"$2,196",41.8969_rrc2*-rrc_87.656944
765,453,2104480816.0,"$2,862,bds2",IL,Chicago,60642,,2,,"$2,862",41.8969_rrc2*-rrc_87.656944
766,453,2104480816.0,"$3,350,bds3",IL,Chicago,60642,,3,,"$3,350",41.8969_rrc2*-rrc_87.656944
767,454,1001144623.0,"$1,150,bds0",IL,Chicago,60660,,0,,"$1,150",41.984314_rrc2*-rrc_87.65563
768,454,1001144623.0,"$1,345,bds1",IL,Chicago,60660,,1,,"$1,345",41.984314_rrc2*-rrc_87.65563
769,455,,,IL,Chicago,60657,1.0,,1675.0,,2073401789
770,456,1001365669.0,"$1,875,bds0",IL,Chicago,60611,,0,,"$1,875",41.893204_rrc2*-rrc_87.61872
771,456,1001365669.0,"$2,155,bds1",IL,Chicago,60611,,1,,"$2,155",41.893204_rrc2*-rrc_87.61872
772,456,1001365669.0,"$3,580,bds2",IL,Chicago,60611,,2,,"$3,580",41.893204_rrc2*-rrc_87.61872
773,457,983138.0,"$1,225,bds0",IL,Chicago,60660,,0,,"$1,225",41.989124_rrc2*-rrc_87.657166
774,457,983138.0,"$1,500,bds1",IL,Chicago,60660,,1,,"$1,500",41.989124_rrc2*-rrc_87.657166
775,458,2557564631.0,"$1,891,bds0",IL,Chicago,60612,,0,,"$1,891",41.8743_rrc2*-rrc_87.6759
776,458,2557564631.0,"$2,380,bds1",IL,Chicago,60612,,1,,"$2,380",41.8743_rrc2*-rrc_87.6759
777,458,2557564631.0,"$3,375,bds2",IL,Chicago,60612,,2,,"$3,375",41.8743_rrc2*-rrc_87.6759
778,458,2557564631.0,"$4,700,bds3",IL,Chicago,60612,,3,,"$4,700",41.8743_rrc2*-rrc_87.6759
779,459,1001273093.0,"$1,699,bds0",IL,Chicago,60610,,0,,"$1,699",41.902153_rrc2*-rrc_87.629456
780,459,1001273093.0,"$1,995,bds1",IL,Chicago,60610,,1,,"$1,995",41.902153_rrc2*-rrc_87.629456
781,459,1001273093.0,"$3,952,bds3",IL,Chicago,60610,,3,,"$3,952",41.902153_rrc2*-rrc_87.629456
782,460,,,IL,Chicago,60613,1.0,,1325.0,,2083863824
783,461,,,IL,Chicago,60657,1.0,,1595.0,,2066540717
784,462,2104642004.0,"$1,975,bds0",IL,Chicago,60654,,0,,"$1,975",41.892002_rrc2*-rrc_87.6467
785,462,2104642004.0,"$2,395,bds1",IL,Chicago,60654,,1,,"$2,395",41.892002_rrc2*-rrc_87.6467
786,462,2104642004.0,"$2,895,bds2",IL,Chicago,60654,,2,,"$2,895",41.892002_rrc2*-rrc_87.6467
787,463,1001387888.0,"$1,281,bds0",IL,Chicago,60657,,0,,"$1,281",41.937366_rrc2*-rrc_87.64269
788,463,1001387888.0,"$1,621,bds1",IL,Chicago,60657,,1,,"$1,621",41.937366_rrc2*-rrc_87.64269
789,464,1250559.0,"$1,696,bds0",IL,Chicago,60647,,0,,"$1,696",41.923016_rrc2*-rrc_87.699234
790,464,1250559.0,"$1,971,bds1",IL,Chicago,60647,,1,,"$1,971",41.923016_rrc2*-rrc_87.699234
791,465,2543042936.0,"$1,850,bds0",IL,Chicago,60634,,0,,"$1,850",41.938133_rrc2*-rrc_87.78496
792,465,2543042936.0,"$2,200,bds1",IL,Chicago,60634,,1,,"$2,200",41.938133_rrc2*-rrc_87.78496
793,465,2543042936.0,"$3,800,bds2",IL,Chicago,60634,,2,,"$3,800",41.938133_rrc2*-rrc_87.78496
794,465,2543042936.0,"$2,900,bds3",IL,Chicago,60634,,3,,"$2,900",41.938133_rrc2*-rrc_87.78496
795,466,2329773080.0,"$2,950,bds1",IL,Chicago,60607,,1,,"$2,950",41.880608_rrc2*-rrc_87.65441
796,466,2329773080.0,"$3,608,bds2",IL,Chicago,60607,,2,,"$3,608",41.880608_rrc2*-rrc_87.65441
797,466,2329773080.0,"$4,201,bds3",IL,Chicago,60607,,3,,"$4,201",41.880608_rrc2*-rrc_87.65441
798,467,871233.0,"$1,350,bds0",IL,Chicago,60602,,0,,"$1,350",41.883095_rrc2*-rrc_87.62577
799,467,871233.0,"$1,795,bds1",IL,Chicago,60602,,1,,"$1,795",41.883095_rrc2*-rrc_87.62577
800,467,871233.0,"$1,995,bds2",IL,Chicago,60602,,2,,"$1,995",41.883095_rrc2*-rrc_87.62577
801,467,871233.0,"$2,595,bds3",IL,Chicago,60602,,3,,"$2,595",41.883095_rrc2*-rrc_87.62577
802,468,2104543869.0,"$2,612,bds1",IL,Chicago,60647,,1,,"$2,612",41.913406_rrc2*-rrc_87.68768
803,468,2104543869.0,"$2,842,bds2",IL,Chicago,60647,,2,,"$2,842",41.913406_rrc2*-rrc_87.68768
804,468,2104543869.0,"$3,825,bds3",IL,Chicago,60647,,3,,"$3,825",41.913406_rrc2*-rrc_87.68768
805,469,1281384.0,"$1,795,bds0",IL,Chicago,60604,,0,,"$1,795",41.877197_rrc2*-rrc_87.62899
806,469,1281384.0,"$1,930,bds1",IL,Chicago,60604,,1,,"$1,930",41.877197_rrc2*-rrc_87.62899
807,469,1281384.0,"$2,635,bds2",IL,Chicago,60604,,2,,"$2,635",41.877197_rrc2*-rrc_87.62899
808,470,1001325459.0,"$1,650,bds1",IL,Chicago,60640,,1,,"$1,650",41.964302_rrc2*-rrc_87.65071
809,470,1001325459.0,"$1,900,bds2",IL,Chicago,60640,,2,,"$1,900",41.964302_rrc2*-rrc_87.65071
810,471,1001447441.0,"$1,289,bds0",IL,Chicago,60657,,0,,"$1,289",41.946373_rrc2*-rrc_87.645195
811,471,1001447441.0,"$1,545,bds1",IL,Chicago,60657,,1,,"$1,545",41.946373_rrc2*-rrc_87.645195
812,472,2483731993.0,"$2,495,bds1",IL,Chicago,60610,,1,,"$2,495",41.9074_rrc2*-rrc_87.63803
813,472,2483731993.0,"$3,395,bds2",IL,Chicago,60610,,2,,"$3,395",41.9074_rrc2*-rrc_87.63803
814,473,2519718526.0,"$2,940,bds2",IL,Chicago,60607,,2,,"$2,940",41.87993_rrc2*-rrc_87.66466
815,473,2519718526.0,"$4,375,bds3",IL,Chicago,60607,,3,,"$4,375",41.87993_rrc2*-rrc_87.66466
816,474,1177245.0,"$975,bds0",IL,Chicago,60660,,0,,$975,41.991253_rrc2*-rrc_87.65788
817,474,1177245.0,"$1,375,bds1",IL,Chicago,60660,,1,,"$1,375",41.991253_rrc2*-rrc_87.65788
818,475,1001137071.0,"$1,274,bds1",IL,Chicago,60640,,1,,"$1,274",41.974777_rrc2*-rrc_87.65536
819,476,1181151.0,"$1,375,bds0",IL,Chicago,60660,,0,,"$1,375",41.993683_rrc2*-rrc_87.66014
820,476,1181151.0,"$1,895,bds1",IL,Chicago,60660,,1,,"$1,895",41.993683_rrc2*-rrc_87.66014
821,476,1181151.0,"$2,375,bds2",IL,Chicago,60660,,2,,"$2,375",41.993683_rrc2*-rrc_87.66014
822,477,1001201860.0,"$1,750,bds1",IL,Chicago,60657,,1,,"$1,750",41.940403_rrc2*-rrc_87.64274
823,477,1001201860.0,"$2,300,bds2",IL,Chicago,60657,,2,,"$2,300",41.940403_rrc2*-rrc_87.64274
824,477,1001201860.0,"$2,700,bds3",IL,Chicago,60657,,3,,"$2,700",41.940403_rrc2*-rrc_87.64274
825,478,1001044063.0,"$1,250,bds0",IL,Chicago,60657,,0,,"$1,250",41.936287_rrc2*-rrc_87.63982
826,479,2198152517.0,"$1,757,bds0",IL,Chicago,60610,,0,,"$1,757",41.897297_rrc2*-rrc_87.64276
827,479,2198152517.0,"$2,295,bds1",IL,Chicago,60610,,1,,"$2,295",41.897297_rrc2*-rrc_87.64276
828,480,1001388728.0,"$1,928,bds0",IL,Chicago,60611,,0,,"$1,928",41.88913_rrc2*-rrc_87.61802
829,480,1001388728.0,"$2,225,bds1",IL,Chicago,60611,,1,,"$2,225",41.88913_rrc2*-rrc_87.61802
830,480,1001388728.0,"$3,107,bds2",IL,Chicago,60611,,2,,"$3,107",41.88913_rrc2*-rrc_87.61802
831,481,1000934730.0,"$2,028,bds1",IL,Chicago,60614,,1,,"$2,028",41.92736_rrc2*-rrc_87.64197
832,482,1136856813.0,"$1,973,bds0",IL,Chicago,60607,,0,,"$1,973",41.883347_rrc2*-rrc_87.650566
833,482,1136856813.0,"$2,417,bds1",IL,Chicago,60607,,1,,"$2,417",41.883347_rrc2*-rrc_87.650566
834,482,1136856813.0,"$2,975,bds2",IL,Chicago,60607,,2,,"$2,975",41.883347_rrc2*-rrc_87.650566
835,483,2361876623.0,"$2,184,bds0",IL,Chicago,60605,,0,,"$2,184",41.871704_rrc2*-rrc_87.62454
836,483,2361876623.0,"$2,217,bds1",IL,Chicago,60605,,1,,"$2,217",41.871704_rrc2*-rrc_87.62454
837,483,2361876623.0,"$3,347,bds2",IL,Chicago,60605,,2,,"$3,347",41.871704_rrc2*-rrc_87.62454
838,483,2361876623.0,"$8,354,bds4",IL,Chicago,60605,,4,,"$8,354",41.871704_rrc2*-rrc_87.62454
839,484,1075044222.0,"$1,881,bds0",IL,Chicago,60607,,0,,"$1,881",41.882233_rrc2*-rrc_87.64821
840,484,1075044222.0,"$2,295,bds1",IL,Chicago,60607,,1,,"$2,295",41.882233_rrc2*-rrc_87.64821
841,484,1075044222.0,"$4,030,bds2",IL,Chicago,60607,,2,,"$4,030",41.882233_rrc2*-rrc_87.64821
842,485,,,IL,Chicago,60637,1.0,,725.0,,2067564204
843,486,1296333.0,"$1,744,bds0",IL,Chicago,60657,,0,,"$1,744",41.94659_rrc2*-rrc_87.664314
844,486,1296333.0,"$2,166,bds1",IL,Chicago,60657,,1,,"$2,166",41.94659_rrc2*-rrc_87.664314
845,487,,,IL,Chicago,60614,2.0,,3083.0,,2066581995
846,488,1113230.0,"$2,120,bds0",IL,Chicago,60611,,0,,"$2,120",41.890915_rrc2*-rrc_87.61581
847,488,1113230.0,"$2,575,bds1",IL,Chicago,60611,,1,,"$2,575",41.890915_rrc2*-rrc_87.61581
848,488,1113230.0,"$3,810,bds2",IL,Chicago,60611,,2,,"$3,810",41.890915_rrc2*-rrc_87.61581
849,489,1001254465.0,"$1,656,bds1",IL,Chicago,60640,,1,,"$1,656",41.96573_rrc2*-rrc_87.65423
850,489,1001254465.0,"$1,793,bds2",IL,Chicago,60640,,2,,"$1,793",41.96573_rrc2*-rrc_87.65423
851,490,1001472497.0,"$2,381,bds1",IL,Chicago,60642,,1,,"$2,381",41.895344_rrc2*-rrc_87.650444
852,490,1001472497.0,"$3,172,bds2",IL,Chicago,60642,,2,,"$3,172",41.895344_rrc2*-rrc_87.650444
853,491,,,IL,Chicago,60642,1.0,,2699.0,,2111581459
854,492,1001134188.0,"$1,510,bds0",IL,Chicago,60657,,0,,"$1,510",41.933838_rrc2*-rrc_87.64034
855,492,1001134188.0,"$2,413,bds1",IL,Chicago,60657,,1,,"$2,413",41.933838_rrc2*-rrc_87.64034
856,493,1001344844.0,"$1,275,bds0",IL,Chicago,60613,,0,,"$1,275",41.94893_rrc2*-rrc_87.64678
857,493,1001344844.0,"$1,695,bds1",IL,Chicago,60613,,1,,"$1,695",41.94893_rrc2*-rrc_87.64678
858,494,,,IL,Chicago,60613,1.0,,2250.0,,2062414838
859,495,1001372676.0,"$1,582,bds0",IL,Chicago,60605,,0,,"$1,582",41.867043_rrc2*-rrc_87.62465
860,495,1001372676.0,"$1,768,bds1",IL,Chicago,60605,,1,,"$1,768",41.867043_rrc2*-rrc_87.62465
861,495,1001372676.0,"$2,546,bds2",IL,Chicago,60605,,2,,"$2,546",41.867043_rrc2*-rrc_87.62465
862,496,,,IL,Chicago,60657,1.0,,1851.0,,2065626835
863,497,1001448752.0,"$1,179,bds0",IL,Chicago,60640,,0,,"$1,179",41.965794_rrc2*-rrc_87.65045
864,497,1001448752.0,"$1,281,bds1",IL,Chicago,60640,,1,,"$1,281",41.965794_rrc2*-rrc_87.65045
865,497,1001448752.0,"$1,870,bds2",IL,Chicago,60640,,2,,"$1,870",41.965794_rrc2*-rrc_87.65045
866,498,1000989373.0,"$1,359,bds0",IL,Chicago,60660,,0,,"$1,359",41.985226_rrc2*-rrc_87.655655
867,498,1000989373.0,"$1,505,bds1",IL,Chicago,60660,,1,,"$1,505",41.985226_rrc2*-rrc_87.655655
868,498,1000989373.0,"$1,972,bds2",IL,Chicago,60660,,2,,"$1,972",41.985226_rrc2*-rrc_87.655655
869,499,,,IL,Chicago,60614,1.0,,955.0,,2066756783
870,500,2103777598.0,"$2,021,bds0",IL,Chicago,60605,,0,,"$2,021",41.867912_rrc2*-rrc_87.62589
871,500,2103777598.0,"$2,339,bds1",IL,Chicago,60605,,1,,"$2,339",41.867912_rrc2*-rrc_87.62589
872,500,2103777598.0,"$3,049,bds2",IL,Chicago,60605,,2,,"$3,049",41.867912_rrc2*-rrc_87.62589
873,501,1000969939.0,"$1,169,bds0",IL,Chicago,60613,,0,,"$1,169",41.959644_rrc2*-rrc_87.655174
874,501,1000969939.0,"$1,411,bds1",IL,Chicago,60613,,1,,"$1,411",41.959644_rrc2*-rrc_87.655174
875,501,1000969939.0,"$1,761,bds2",IL,Chicago,60613,,2,,"$1,761",41.959644_rrc2*-rrc_87.655174
876,502,1043888491.0,"$2,076,bds0",IL,Chicago,60661,,0,,"$2,076",41.888466_rrc2*-rrc_87.64777
877,502,1043888491.0,"$2,811,bds1",IL,Chicago,60661,,1,,"$2,811",41.888466_rrc2*-rrc_87.64777
878,502,1043888491.0,"$3,170,bds2",IL,Chicago,60661,,2,,"$3,170",41.888466_rrc2*-rrc_87.64777
879,502,1043888491.0,"$5,028,bds3",IL,Chicago,60661,,3,,"$5,028",41.888466_rrc2*-rrc_87.64777
880,503,2347213094.0,"$1,805,bds0",IL,Chicago,60607,,0,,"$1,805",41.87801_rrc2*-rrc_87.65843
881,503,2347213094.0,"$2,395,bds1",IL,Chicago,60607,,1,,"$2,395",41.87801_rrc2*-rrc_87.65843
882,503,2347213094.0,"$3,850,bds2",IL,Chicago,60607,,2,,"$3,850",41.87801_rrc2*-rrc_87.65843
883,504,,,IL,Chicago,60657,1.0,,1591.0,,2105535633
884,505,1182209.0,"$1,600,bds1",IL,Chicago,60660,,1,,"$1,600",41.9891_rrc2*-rrc_87.65557
885,505,1182209.0,"$2,100,bds2",IL,Chicago,60660,,2,,"$2,100",41.9891_rrc2*-rrc_87.65557
886,506,,,IL,Chicago,60626,1.0,,1135.0,,2066756255
887,507,1001470953.0,"$1,000,bds0",IL,Chicago,60640,,0,,"$1,000",41.962536_rrc2*-rrc_87.65446
888,508,1000938295.0,"$1,332,bds1",IL,Chicago,60626,,1,,"$1,332",41.998703_rrc2*-rrc_87.65988
889,508,1000938295.0,"$1,883,bds2",IL,Chicago,60626,,2,,"$1,883",41.998703_rrc2*-rrc_87.65988
890,509,2104452330.0,"$1,216,bds0",IL,Chicago,60640,,0,,"$1,216",41.982998_rrc2*-rrc_87.65559
891,509,2104452330.0,"$1,590,bds1",IL,Chicago,60640,,1,,"$1,590",41.982998_rrc2*-rrc_87.65559
892,510,,,IL,Chicago,60613,1.0,,2095.0,,2066595568
893,511,,,IL,Chicago,60614,1.5,,3025.0,,2059972374
894,512,1000860467.0,"$1,200,bds0",IL,Chicago,60640,,0,,"$1,200",41.971233_rrc2*-rrc_87.66075
895,512,1000860467.0,"$1,600,bds1",IL,Chicago,60640,,1,,"$1,600",41.971233_rrc2*-rrc_87.66075
896,512,1000860467.0,"$2,000,bds2",IL,Chicago,60640,,2,,"$2,000",41.971233_rrc2*-rrc_87.66075
897,513,2104482832.0,"$3,300,bds1",IL,Chicago,60642,,1,,"$3,300",41.896038_rrc2*-rrc_87.65103
898,513,2104482832.0,"$2,900,bds2",IL,Chicago,60642,,2,,"$2,900",41.896038_rrc2*-rrc_87.65103
899,514,1075356688.0,"$2,705,bds2",IL,Chicago,60607,,2,,"$2,705",41.877636_rrc2*-rrc_87.658134
900,515,1001278521.0,"$2,063,bds0",IL,Chicago,60610,,0,,"$2,063",41.897766_rrc2*-rrc_87.6324
901,515,1001278521.0,"$2,373,bds1",IL,Chicago,60610,,1,,"$2,373",41.897766_rrc2*-rrc_87.6324
902,515,1001278521.0,"$3,836,bds2",IL,Chicago,60610,,2,,"$3,836",41.897766_rrc2*-rrc_87.6324
903,515,1001278521.0,"$5,769,bds3",IL,Chicago,60610,,3,,"$5,769",41.897766_rrc2*-rrc_87.6324
904,516,,,IL,Chicago,60640,1.0,,1350.0,,2060220936
905,517,1143976.0,"$2,437,bds1",IL,Chicago,60601,,1,,"$2,437",41.885017_rrc2*-rrc_87.625984
906,517,1143976.0,"$3,710,bds2",IL,Chicago,60601,,2,,"$3,710",41.885017_rrc2*-rrc_87.625984
907,517,1143976.0,"$10,350,bds3",IL,Chicago,60601,,3,,"$10,350",41.885017_rrc2*-rrc_87.625984
908,517,1143976.0,"$22,000,bds4",IL,Chicago,60601,,4,,"$22,000",41.885017_rrc2*-rrc_87.625984
909,518,1000887818.0,"$1,250,bds0",IL,Chicago,60626,,0,,"$1,250",42.014637_rrc2*-rrc_87.669075
910,518,1000887818.0,"$1,550,bds1",IL,Chicago,60626,,1,,"$1,550",42.014637_rrc2*-rrc_87.669075
911,519,2104004804.0,"$1,348,bds3",IL,Chicago,60615,,3,,"$1,348",41.80443_rrc2*-rrc_87.60923
912,520,1001139913.0,"$1,839,bds0",IL,Chicago,60605,,0,,"$1,839",41.870827_rrc2*-rrc_87.62709
913,520,1001139913.0,"$2,049,bds1",IL,Chicago,60605,,1,,"$2,049",41.870827_rrc2*-rrc_87.62709
914,520,1001139913.0,"$2,939,bds2",IL,Chicago,60605,,2,,"$2,939",41.870827_rrc2*-rrc_87.62709
915,521,,,IL,Chicago,60610,1.0,,1145.0,,2066684421
916,522,,,IL,Chicago,60657,1.0,,1795.0,,2066760864
917,523,1001140757.0,"$1,910,bds1",IL,Chicago,60616,,1,,"$1,910",41.853184_rrc2*-rrc_87.62273
918,523,1001140757.0,"$2,480,bds2",IL,Chicago,60616,,2,,"$2,480",41.853184_rrc2*-rrc_87.62273
919,524,2104618795.0,"$1,700,bds0",IL,Chicago,60654,,0,,"$1,700",41.895645_rrc2*-rrc_87.63362
920,524,2104618795.0,"$2,655,bds1",IL,Chicago,60654,,1,,"$2,655",41.895645_rrc2*-rrc_87.63362
921,524,2104618795.0,"$2,977,bds2",IL,Chicago,60654,,2,,"$2,977",41.895645_rrc2*-rrc_87.63362
922,525,2347213151.0,"$1,710,bds0",IL,Chicago,60607,,0,,"$1,710",41.88498_rrc2*-rrc_87.66112
923,525,2347213151.0,"$2,652,bds1",IL,Chicago,60607,,1,,"$2,652",41.88498_rrc2*-rrc_87.66112
924,525,2347213151.0,"$3,959,bds2",IL,Chicago,60607,,2,,"$3,959",41.88498_rrc2*-rrc_87.66112
925,526,,,IL,Chicago,60657,1.0,,1895.0,,2064140470
926,527,1157422.0,"$1,010,bds0",IL,Chicago,60657,,0,,"$1,010",41.94598_rrc2*-rrc_87.64353
927,527,1157422.0,"$1,700,bds1",IL,Chicago,60657,,1,,"$1,700",41.94598_rrc2*-rrc_87.64353
928,527,1157422.0,"$4,160,bds3",IL,Chicago,60657,,3,,"$4,160",41.94598_rrc2*-rrc_87.64353
929,527,1157422.0,"$4,115,bds4",IL,Chicago,60657,,4,,"$4,115",41.94598_rrc2*-rrc_87.64353
930,528,1001008016.0,"$1,250,bds0",IL,Chicago,60626,,0,,"$1,250",42.020683_rrc2*-rrc_87.66603
931,528,1001008016.0,"$2,100,bds2",IL,Chicago,60626,,2,,"$2,100",42.020683_rrc2*-rrc_87.66603
932,529,,,IL,Chicago,60630,1.0,,1250.0,,2060411671
933,530,2409793202.0,"$1,860,bds0",IL,Chicago,60603,,0,,"$1,860",41.881157_rrc2*-rrc_87.63163
934,530,2409793202.0,"$2,175,bds1",IL,Chicago,60603,,1,,"$2,175",41.881157_rrc2*-rrc_87.63163
935,530,2409793202.0,"$3,152,bds2",IL,Chicago,60603,,2,,"$3,152",41.881157_rrc2*-rrc_87.63163
936,531,2175581542.0,"$2,334,bds0",IL,Chicago,60654,,0,,"$2,334",41.8906_rrc2*-rrc_87.63577
937,531,2175581542.0,"$2,401,bds1",IL,Chicago,60654,,1,,"$2,401",41.8906_rrc2*-rrc_87.63577
938,531,2175581542.0,"$4,054,bds2",IL,Chicago,60654,,2,,"$4,054",41.8906_rrc2*-rrc_87.63577
939,532,1001389487.0,"$1,057,bds0",IL,Chicago,60657,,0,,"$1,057",41.93519_rrc2*-rrc_87.642914
940,533,1001452966.0,"$1,575,bds1",IL,Chicago,60614,,1,,"$1,575",41.925407_rrc2*-rrc_87.64243
941,534,1001465537.0,"$1,095,bds0",IL,Chicago,60614,,0,,"$1,095",41.931908_rrc2*-rrc_87.64128
942,534,1001465537.0,"$1,695,bds1",IL,Chicago,60614,,1,,"$1,695",41.931908_rrc2*-rrc_87.64128
943,535,1106721.0,"$1,495,bds0",IL,Chicago,60660,,0,,"$1,495",41.98577_rrc2*-rrc_87.6702
944,535,1106721.0,"$1,828,bds1",IL,Chicago,60660,,1,,"$1,828",41.98577_rrc2*-rrc_87.6702
945,535,1106721.0,"$2,283,bds2",IL,Chicago,60660,,2,,"$2,283",41.98577_rrc2*-rrc_87.6702
946,535,1106721.0,"$2,953,bds3",IL,Chicago,60660,,3,,"$2,953",41.98577_rrc2*-rrc_87.6702
947,536,,,IL,Chicago,60614,1.0,,1295.0,,2059538871
948,537,1001146748.0,"$1,205,bds0",IL,Chicago,60613,,0,,"$1,205",41.95764_rrc2*-rrc_87.64949
949,537,1001146748.0,"$1,390,bds1",IL,Chicago,60613,,1,,"$1,390",41.95764_rrc2*-rrc_87.64949
950,538,1001262481.0,"$1,821,bds0",IL,Chicago,60610,,0,,"$1,821",41.902702_rrc2*-rrc_87.629524
951,538,1001262481.0,"$2,279,bds1",IL,Chicago,60610,,1,,"$2,279",41.902702_rrc2*-rrc_87.629524
952,538,1001262481.0,"$3,169,bds2",IL,Chicago,60610,,2,,"$3,169",41.902702_rrc2*-rrc_87.629524
