zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate
41.867043_rrc2*-rrc_87.62465,41.867043_rrc2*-rrc_87.62465,1001372676,https://photos.zillowstatic.com/fp/80f13f7a9d6084d8e7dd742d5ab2d8e9-p_e.jpg,True,FOR_RENT,Park Michigan - 1212 S Michigan Ave,/b/park-michigan-1212-s-michigan-ave-chicago-il-5XhWr5/,"{'latitude': 41.867043, 'longitude': -87.62465}","[{'price': '$1,582+', 'beds': '0'}, {'price': '$1,768+', 'beds': '1'}, {'price': '$2,546+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Park Michigan - 1212 S Michigan Ave,True,"1212 S Michigan Ave, Chicago, IL",1212 S  Michigan Ave  # 1911,IL,Chicago,60605,2njesfcvawdc5,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
2065626835,2065626835,,https://photos.zillowstatic.com/fp/b5368b249c225984be5adec719fe263f-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/528-oakdale-chicago-il-5XjM2d/,"{'latitude': 41.935966, 'longitude': -87.64311}",,"{'type': 'TIME_ON_INFO', 'text': '21 days ago', 'data': {'isFresh': False}}",,,,"528 Oakdale, 528 W Oakdale Ave, Chicago, IL 60657",528 W Oakdale Ave #4090467,IL,Chicago,60657,1ub4ckd4jhryp,,False,True,False,True,False,650.0,,1.0,1.0,"[{'url': 'https://photos.zillowstatic.com/fp/b5368b249c225984be5adec719fe263f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/23d1bf210c9062b701de62adf8a023ad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bcaceda894cca887e7e4a85a53b00937-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/236523b4d3cad6317a1331122a785292-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f09ceb8bd57baa4c096465e744740495-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d72a758de2591942a7a5eb6c9e974d0f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/273ef04b99935596f59eed560f2ab717-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1e8708f4ddc2b0326b2e36251d8c0a93-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/356bf66c2b55497c0e38ca3d46f5adc7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c4cd46f9340e9efb47a3e7314867984-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ca24c43207c414ca66d40b202eace996-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c9199c33541d99f416fa794ee6d4ada4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/951cd3b73f477ea8d6c3b14f52dbeeab-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a9afcc1838acfc6cfe6b88669fd05954-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fd8596739c9d9162cc08d948b63469bf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3d0e1700d85515737d387b42533605cf-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2065626835, 'streetAddress': '528 W Oakdale Ave #4090467', 'zipcode': '60657', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.935966, 'longitude': -87.64311, 'price': 1851.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1851.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4090467'}}",False,False,False,False,False,ForRent,"$1,851+/mo",For Rent,False,1851.0,
41.965794_rrc2*-rrc_87.65045,41.965794_rrc2*-rrc_87.65045,1001448752,https://photos.zillowstatic.com/fp/52593276158223da3f43b9309d8b482b-p_e.jpg,True,FOR_RENT,Covington - 4600 N Clarendon Ave,/b/covington-4600-n-clarendon-ave-chicago-il-5XjBWd/,"{'latitude': 41.965794, 'longitude': -87.65045}","[{'price': '$1,179+', 'beds': '0'}, {'price': '$1,281+', 'beds': '1'}, {'price': '$1,870+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Covington - 4600 N Clarendon Ave,True,"4600 N Clarendon Ave, Chicago, IL",4600 N  Clarendon Ave  Apt 703,IL,Chicago,60640,34hcrxsyss3eb,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.985226_rrc2*-rrc_87.655655,41.985226_rrc2*-rrc_87.655655,1000989373,https://photos.zillowstatic.com/fp/42606ad948ddd8ad1a991f124c47efcb-p_e.jpg,True,FOR_RENT,Sheridan Tower - 5650 N Sheridan Rd,/b/sheridan-tower-5650-n-sheridan-rd-chicago-il-5XdHCY/,"{'latitude': 41.985226, 'longitude': -87.655655}","[{'price': '$1,359+', 'beds': '0'}, {'price': '$1,505+', 'beds': '1'}, {'price': '$1,972+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Sheridan Tower - 5650 N Sheridan Rd,True,"5650 N Sheridan Rd, Chicago, IL",5650 N  Sheridan Rd   Apt 5B,IL,Chicago,60660,2xv6hk8wm6vj4,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
2066756783,2066756783,,https://photos.zillowstatic.com/fp/0716218415bf8a2b09d32451d138703f-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/424-w.-diversey-chicago-il-F8Bc/,"{'latitude': 41.933018, 'longitude': -87.640396}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,,"424 W. Diversey, 424 W Diversey Pkwy, Chicago, IL 60614",424 W Diversey Pkwy #7800ADEA1,IL,Chicago,60614,24q4aj8wh26uz,,True,True,False,True,False,,,1.0,0.0,"[{'url': 'https://photos.zillowstatic.com/fp/0716218415bf8a2b09d32451d138703f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d8422ffa460e2abb7ab982c96eb91bc2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/62919967740c60f4dc2b6b915242bfc1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8d78115b37aab0e6fcedc670c28a335c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/afed6c1b97324fc8ff99c26752bec869-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b12a5540d7cbd6284a9c2b01d645e790-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bfd25fe41dd1ae18e2409daa0bb633a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0ecb5196b849f7fa5c2b15cd408f362c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/589f0d7678d268f4eee3b19e08138bc2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/215fbb5711a48c1b1fea18d1183032be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/febf57560d97d4fe571a23ed6df1666c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9903c8c78ed87976339c5efb6496bd51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e401efbdd5addc66057bf0a647d180f1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/983537457d76a5765073601296db110b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/596d578cc059d2ca97347e01405c21b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6f03899927a20ed8162785e5301288a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/72a8c15f49b56c45c666f11bc99ae41d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/264add8e8b41201a8d63c08239bb82fd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a62180ae007031df5e72f933eb75454c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/39e0e82eeac0b21f769c6c4363bc9f9c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/043f1f3c54d5afe88977e8f53860785b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1d47ea1d0c54617ac29b981b0a8e5cf9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/52246b30fbdcc95a1dadbfc6c8c4f53d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cae15445367c2842e0169affd666d479-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/886d00bc105232a9f8d4d232926465c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/56fabb3396aee1eb271934e43f1a269f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d51cfe65761b1f0ec7296fb72d6be1fc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fa67723fcc190f71968197601d67f411-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/99df65e4d4509eec4a14cf1158ea4ea6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1a00d100bccc900ab0fcdd15f85a4a4c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e64db0aa45241dbbaa1b972167c7b7db-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/753cfc42a058122c9d3dfb6ad6d27319-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8d78115b37aab0e6fcedc670c28a335c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/afed6c1b97324fc8ff99c26752bec869-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8699ea650427ee2d4780716bbbce6c11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b849651deadf4caf0c15775895bd907d-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2066756783, 'streetAddress': '424 W Diversey Pkwy #7800ADEA1', 'zipcode': '60614', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.933018, 'longitude': -87.640396, 'price': 955.0, 'datePriceChanged': 1672819200000, 'bathrooms': 1.0, 'bedrooms': 0.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1526, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 955.0, 'priceChange': 20, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 7800adea1'}}",False,False,False,False,False,ForRent,$955+/mo,For Rent,False,955.0,
41.867912_rrc2*-rrc_87.62589,41.867912_rrc2*-rrc_87.62589,2103777598,https://photos.zillowstatic.com/fp/4a2d7a3ae8afe0cedf22c4d01790c267-p_e.jpg,True,FOR_RENT,Eleven40,/b/eleven40-chicago-il-9Rwpvh/,"{'latitude': 41.867912, 'longitude': -87.62589}","[{'price': '$2,021+', 'beds': '0'}, {'price': '$2,339+', 'beds': '1'}, {'price': '$3,049+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Eleven40,True,"1140 S Wabash Ave, Chicago, IL",1140 S  Wabash Ave  # 601,IL,Chicago,60605,4ba62mngvxd6s,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.959644_rrc2*-rrc_87.655174,41.959644_rrc2*-rrc_87.655174,1000969939,https://photos.zillowstatic.com/fp/e3eb75948598dc5cafbdb1fb15c5a5b4-p_e.jpg,True,FOR_RENT,Buena Terrace - 4242 N Sheridan Rd,/b/buena-terrace-4242-n-sheridan-rd-chicago-il-5Xd76x/,"{'latitude': 41.959644, 'longitude': -87.655174}","[{'price': '$1,169+', 'beds': '0'}, {'price': '$1,411+', 'beds': '1'}, {'price': '$1,761+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Buena Terrace - 4242 N Sheridan Rd,True,"4242 N Sheridan Rd, Chicago, IL",4242 N  Sheridan Rd   # 513,IL,Chicago,60613,50j6fe1r6dgmk,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.888466_rrc2*-rrc_87.64777,41.888466_rrc2*-rrc_87.64777,1043888491,https://photos.zillowstatic.com/fp/88840c433ac94433fd7d07068bb41857-p_e.jpg,True,FOR_RENT,Onni Fulton Market,/b/onni-fulton-market-chicago-il-5h5vNm/,"{'latitude': 41.888466, 'longitude': -87.64777}","[{'price': '$2,076+', 'beds': '0'}, {'price': '$2,811+', 'beds': '1'}, {'price': '$3,170+', 'beds': '2'}, {'price': '$5,028+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Onni Fulton Market,True,"355 N Halsted St, Chicago, IL",355 N  Halsted St   # 2302,IL,Chicago,60661,230e4mxcczqt0,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.87801_rrc2*-rrc_87.65843,41.87801_rrc2*-rrc_87.65843,2347213094,https://photos.zillowstatic.com/fp/03699c66edba2ee22e55369c404f0ce4-p_e.jpg,True,FOR_RENT,The Jax,/b/the-jax-chicago-il-BK9z84/,"{'latitude': 41.87801, 'longitude': -87.65843}","[{'price': '$1,805+', 'beds': '0'}, {'price': '$2,395+', 'beds': '1'}, {'price': '$3,850+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Jax,True,"1220 W Jackson Blvd, Chicago, IL",1220 W  Jackson Blvd # 315,IL,Chicago,60607,2py4s0qwz6n95,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,
2105535633,2105535633,,https://photos.zillowstatic.com/fp/52d4b0a2056a7794b3adb94929bde63e-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/450-west-melrose-chicago-il-5XgZHM/,"{'latitude': 41.9415, 'longitude': -87.641655}",,"{'type': 'TIME_ON_INFO', 'text': '98 days ago', 'data': {'isFresh': False}}",,,,"450 West Melrose, 450 W Melrose St, Chicago, IL 60657",450 W Melrose St #1067210,IL,Chicago,60657,2ef9vefz1n266,,False,True,False,True,False,625.0,,1.0,1.0,"[{'url': 'https://photos.zillowstatic.com/fp/52d4b0a2056a7794b3adb94929bde63e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ce765be798123bdf51aea6b76782602b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/43c7aca91ca04aec6461c308e9418b7b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/81a13a47ac4fc1ec5a2ccba8b4ef7244-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1dfe7e9bd04d8fd233d802f9a642b455-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c974735b16b1026c9f4e39933d77b7f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/99e5ae8e89c1fd5ad682a132c41860c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dac07f6c8537bc2a9bd0a60174ed312e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b9c21bc2b257466aa7148553b93eeb84-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/07f0adbd486ccc292bff6c4d5564cedc-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2105535633, 'streetAddress': '450 W Melrose St #1067210', 'zipcode': '60657', 'city': 'Chicago', 'state': 'IL', 'latitude': 41.9415, 'longitude': -87.641655, 'price': 1591.0, 'datePriceChanged': 1672992000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 625.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1740, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1591.0, 'priceChange': 62, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1067210'}}",False,False,False,False,False,ForRent,"$1,591+/mo",For Rent,False,1591.0,
41.9891_rrc2*-rrc_87.65557,41.9891_rrc2*-rrc_87.65557,1182209,https://photos.zillowstatic.com/fp/a9f053934803d46688e08a43094584b7-p_e.jpg,True,FOR_RENT,The Shore Manor,/b/the-shore-manor-chicago-il-D4Nj/,"{'latitude': 41.9891, 'longitude': -87.65557}","[{'price': '$1,600+', 'beds': '1'}, {'price': '$2,100+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,The Shore Manor,True,"5858 N Sheridan Rd, Chicago, IL",5858 N  Sheridan Rd Apt 703,IL,Chicago,60660,4n69ftcfv5n9a,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
2066756255,2066756255,,https://photos.zillowstatic.com/fp/8fd7ebecf16e6bd60c7855f6dfe5a48d-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/6720-n.-sheridan-chicago-il-Brx7/,"{'latitude': 42.00413, 'longitude': -87.661255}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,,"6720 N. Sheridan, 6720 N Sheridan Rd, Chicago, IL 60626",6720 N Sheridan Rd #7D5D3AB83,IL,Chicago,60626,55tveakqgeqzd,,True,True,False,True,False,,,1.0,0.0,"[{'url': 'https://photos.zillowstatic.com/fp/8fd7ebecf16e6bd60c7855f6dfe5a48d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d1104e48e4f514ee0a5d741725d0b689-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cf7634b0d27fd5449f3703e551aa3b02-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ae171933ddb6f3b30ca91529f9ddaa62-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bf3d35e249f36a126d0d24fa8456e021-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2a156151fe773ff3f5e0a9107513f5be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/14ecf2f5775188e223fb19aedcf8afc6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/92ace53543f42c9c779ed7b13ebb898e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e137a8628d79deca9abf439e69d35f09-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8ccb5f5bdce8a63245c9a4474f9f1ea0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/483586cfc284e466390478b7db4a5616-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4fdddd99d3b5b921aa798519c9fac6d6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b672723a78fd48561200cb23671d6264-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/546a58b9ba09cd50d504873f5e90093e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd06b42f6776646f05d8c6d506ea7624-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bf3d35e249f36a126d0d24fa8456e021-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd06b42f6776646f05d8c6d506ea7624-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/546a58b9ba09cd50d504873f5e90093e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/65dc15fd7dd9bdd83de3553f1408d08a-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2066756255, 'streetAddress': '6720 N Sheridan Rd #7D5D3AB83', 'zipcode': '60626', 'city': 'Chicago', 'state': 'IL', 'latitude': 42.00413, 'longitude': -87.661255, 'price': 1135.0, 'datePriceChanged': 1672214400000, 'bathrooms': 1.0, 'bedrooms': 0.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1135.0, 'priceChange': 20, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 7d5d3ab83'}}",False,False,False,False,False,ForRent,"$1,135+/mo",For Rent,False,1135.0,
41.962536_rrc2*-rrc_87.65446,41.962536_rrc2*-rrc_87.65446,1001470953,https://photos.zillowstatic.com/fp/8c6e8a898af9229023ed096a6109cf1d-p_e.jpg,True,FOR_RENT,4423 North Sheridan Road,/b/4423-north-sheridan-road-chicago-il-5XjMmj/,"{'latitude': 41.962536, 'longitude': -87.65446}","[{'price': '$1,000+', 'beds': '0'}]","{'type': 'TIME_ON_INFO', 'text': None}",,4423 North Sheridan Road,True,"4423 N Sheridan Rd, Chicago, IL",4423 N  Sheridan Rd   # 52f0a3cb7,IL,Chicago,60640,5dghrs8cd13xp,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.998703_rrc2*-rrc_87.65988,41.998703_rrc2*-rrc_87.65988,1000938295,https://photos.zillowstatic.com/fp/056eb05e8bd772f4caf43a196c7f0aee-p_e.jpg,True,FOR_RENT,Sheridan Lake - 6401 N Sheridan Rd,/b/sheridan-lake-6401-n-sheridan-rd-chicago-il-5Xcqw9/,"{'latitude': 41.998703, 'longitude': -87.65988}","[{'price': '$1,332+', 'beds': '1'}, {'price': '$1,883+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Sheridan Lake - 6401 N Sheridan Rd,True,"6401 N Sheridan Rd, Chicago, IL",6401 N  Sheridan Rd   # 15-1003,IL,Chicago,60626,5e0qem9dcfjfx,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
41.982998_rrc2*-rrc_87.65559,41.982998_rrc2*-rrc_87.65559,2104452330,https://photos.zillowstatic.com/fp/d28e58684f27894946f9a8cf9ff0f95a-p_e.jpg,True,FOR_RENT,5536 Sheridan,/b/5536-sheridan-chicago-il-9S4Xwk/,"{'latitude': 41.982998, 'longitude': -87.65559}","[{'price': '$1,216+', 'beds': '0'}, {'price': '$1,590+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,5536 Sheridan,True,"5536 N Sheridan Rd, Chicago, IL",5536 N  Sheridan Rd   # 503,IL,Chicago,60640,1t025tqhz3j9f,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,
